Linux 4.14.35-1844.1.3.el7uek.x86_64 (instance-20190207-1400) 	02/07/2019 	_x86_64_	(104 CPU)

02/07/2019 07:46:39 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.21    0.00    2.00    3.40    0.00   94.39

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sde              10.00    24.00  343.00  265.00 90368.00 72720.00   536.47   136.30  202.06  110.69  320.33   1.64 100.00
sdf               9.00    27.00  305.00  289.00 80384.00 79376.00   537.91   120.85  179.15   90.02  273.21   1.68 100.00
sdg               3.00    23.00  364.00  314.00 94208.00 86016.00   531.63   143.99  203.74   72.53  355.84   1.47 100.00
sdh               4.00    19.00  310.00  310.00 80640.00 83200.00   528.52   142.43  231.80   77.43  386.17   1.61 100.00
sdi               4.00    38.00  476.00  505.00 122880.00 137728.00   531.31   142.64  150.62   47.29  248.02   1.02 100.00
sdj               8.00    32.00  473.00  403.00 123392.00 111872.00   537.13   144.11  149.49   58.79  255.94   1.14 100.00
sdk               4.00    23.00  386.00  354.00 99840.00 97280.00   532.76   143.29  192.78   68.39  328.42   1.35 100.00
sdl               3.00    27.00  338.00  328.00 87296.00 90880.00   535.06   141.00  237.22   73.88  405.54   1.50 100.00
sdm               3.00    18.00  296.00  266.00 76544.00 71956.00   528.47   136.99  257.88  117.25  414.36   1.78 100.10
sdn              14.00    34.00  397.00  380.00 105472.00 103440.00   537.74   131.03  165.79   86.47  248.66   1.29 100.10
sdo               2.00    25.00  248.00  291.00 63744.00 79124.00   530.12   136.58  264.19   85.12  416.81   1.86 100.10
sdp               7.00    23.00  317.00  255.00 82944.00 69396.00   532.66   138.83  258.72   93.90  463.62   1.75 100.10
sdq               5.00    17.00  289.00  255.00 75776.00 68628.00   530.90   139.34  242.08  113.38  387.95   1.84 100.00
sdr               6.00    11.00  253.00  257.00 66304.00 67600.00   525.11   127.05  276.38  130.94  419.56   1.96 100.00
sds               3.00    16.00  285.00  293.00 73728.00 80400.00   533.31   135.70  243.06   79.93  401.73   1.73 100.00
sdt               5.00    20.00  299.00  298.00 77568.00 81680.00   533.49   127.83  223.62   93.99  353.68   1.68 100.00
sdu               6.00    14.00  295.00  291.00 77056.00 77072.00   526.03   129.61  214.13  100.01  329.82   1.71 100.00
sdv               6.00    35.00  393.00  314.00 102144.00 87308.00   535.93   142.49  209.77   72.79  381.21   1.41 100.00
sdw               1.00    21.00  247.00  233.00 63488.00 62992.00   527.00   135.59  262.40  137.30  395.02   2.08 100.00
sdx               3.00    18.00  284.00  285.00 73216.00 76304.00   525.55   124.08  231.59  113.30  349.46   1.76 100.00
sdy              15.00    32.00  432.00  440.00 114432.00 119824.00   537.28   132.14  156.40   63.14  247.96   1.15 100.00
sdz               8.00    21.00  321.00  311.00 83712.00 83984.00   530.68   139.86  230.64   86.30  379.62   1.58 100.00
sdaa              2.00    30.00  350.00  349.00 90112.00 95248.00   530.36   143.36  206.52   74.87  338.56   1.43 100.00
sdab              5.00    24.00  304.00  269.00 79104.00 72720.00   529.93   135.22  224.87  100.36  365.58   1.75 100.00
sdac              2.00    20.00  211.00  252.00 54528.00 68368.00   530.87   140.41  304.45  123.78  455.73   2.16 100.00
sdad              1.00    20.00  296.00  276.00 76032.00 75280.00   529.06   140.97  263.14   65.62  474.97   1.75 100.00
sdae              2.00    21.00  331.00  348.00 85248.00 92944.00   524.87   123.68  184.04   71.84  290.77   1.47 100.00
sdaf              3.00    43.00  468.00  430.00 120576.00 120080.00   535.98   140.98  143.85   54.14  241.49   1.12 100.20
sdag             12.00    29.00  405.00  347.00 106752.00 94992.00   536.55   140.86  174.08   80.67  283.11   1.33 100.00

02/07/2019 07:46:46 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.73    0.00    2.48   21.08    0.00   75.71

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb               8.00    17.00  281.00  253.00 74496.00 69376.00   538.85   142.50  268.20   91.83  464.09   1.87 100.00
sdc               2.00    46.00  368.00  347.00 94720.00 102656.00   552.10   142.87  213.53   73.41  362.13   1.40 100.00
sdd               5.00    32.00  335.00  319.00 87296.00 90112.00   542.53   142.54  215.77   72.02  366.72   1.53 100.00
sde               7.00    43.00  411.00  365.00 106752.00 104448.00   544.33   141.82  185.74   58.90  328.56   1.29 100.00
sdf               8.00    39.00  335.00  333.00 87552.00 92928.00   540.36   141.78  215.14   66.44  364.73   1.50 100.00
sdg               8.00    34.00  330.00  319.00 86272.00 89344.00   541.19   143.07  221.47   80.32  367.49   1.54 100.00
sdh               2.00    37.00  317.00  270.00 81664.00 76800.00   539.91   144.07  219.28   83.60  378.57   1.70 100.00
sdi               9.00    59.00  453.00  429.00 118016.00 124928.00   550.89   142.82  162.37   58.04  272.53   1.13 100.00
sdj              14.00    50.00  451.00  439.00 119040.00 124672.00   547.67   141.93  167.55   59.76  278.28   1.12 100.00
sdk               7.00    28.00  341.00  308.00 89344.00 82960.00   530.98   139.73  219.95   86.36  367.85   1.54 100.00
sdl               8.00    22.00  286.00  273.00 75264.00 75284.00   538.63   129.78  227.09  126.81  332.14   1.79 100.00
sdm               6.00    17.00  313.00  257.00 81408.00 69632.00   529.96   142.42  248.98  104.57  424.86   1.75 100.00
sdn              16.00    34.00  475.00  441.00 125440.00 121856.00   539.95   143.89  153.56   57.96  256.53   1.09 100.00
sdo               4.00    18.00  302.00  277.00 78592.00 76800.00   536.76   142.82  245.45   77.72  428.32   1.73 100.00
sdp               1.00    21.00  295.00  290.00 75776.00 79360.00   530.38   141.81  232.56   71.72  396.18   1.71 100.00
sdq               2.00    24.00  317.00  290.00 81408.00 80384.00   533.09   142.51  237.23   78.95  410.24   1.65 100.00
sdr               4.00    15.00  328.00  293.00 84992.00 79104.00   528.49   142.89  230.87   87.67  391.18   1.61 100.00
sds               4.00    28.00  333.00  302.00 86016.00 83456.00   533.77   141.64  214.06   76.56  365.69   1.57 100.00
sdt               4.00    15.00  314.00  288.00 81664.00 78336.00   531.56   142.57  229.04   81.37  390.05   1.66 100.00
sdu               1.00    24.00  250.00  246.00 64256.00 66816.00   528.52   145.80  267.48  107.53  430.04   2.02 100.00
sdv               9.00    26.00  364.00  386.00 95232.00 106244.00   537.27   141.34  193.20   58.32  320.39   1.33 100.00
sdw               3.00    43.00  369.00  378.00 94976.00 105728.00   537.36   141.34  212.59   57.01  364.46   1.34 100.00
sdx               0.00    27.00  296.00  257.00 76032.00 71680.00   534.22   144.19  231.08   86.73  397.33   1.81 100.00
sdy               6.00    40.00  474.00  385.00 123136.00 108544.00   539.42   143.30  158.87   59.66  281.02   1.16 100.00
sdz               4.00    24.00  319.00  301.00 83200.00 81920.00   532.65   144.30  213.54   80.60  354.43   1.61 100.00
sdaa              8.00    33.00  373.00  350.00 97280.00 98304.00   541.03   143.23  187.29   63.20  319.54   1.38 100.00
sdab              4.00    18.00  318.00  310.00 82432.00 84736.00   532.38   141.69  230.20   67.85  396.73   1.59 100.00
sdac              3.00    29.00  292.00  257.00 75520.00 70656.00   532.52   145.13  263.70  101.23  448.29   1.82 100.00
sdad              3.00    10.00  246.00  234.00 63744.00 64000.00   532.27   141.87  281.75  113.49  458.65   2.08 100.00
sdae             10.00    29.00  382.00  351.00 100096.00 95744.00   534.35   142.57  187.14   62.89  322.36   1.36 100.00
sdaf             13.00    47.00  459.00  441.00 120832.00 125184.00   546.70   144.53  168.82   57.14  285.06   1.11 100.00
sdag             10.00    47.00  506.00  458.00 131840.00 129280.00   541.74   142.48  155.13   48.59  272.82   1.04 100.00

02/07/2019 07:46:47 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.70    0.00    2.40   20.92    0.00   75.97

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    1.00     0.00   136.00   272.00     0.01    7.00    0.00    7.00   7.00   0.70
sdb               5.00    22.00  322.00  268.00 83456.00 75008.00   537.17   142.94  242.05   88.05  427.07   1.69 100.00
sdc               3.00    40.00  389.00  334.00 100352.00 96000.00   543.16   142.38  199.05   64.38  355.90   1.38 100.00
sdd               4.00    38.00  278.00  258.00 72192.00 71168.00   534.93   139.88  247.65   88.28  419.38   1.87 100.00
sde              12.00    33.00  356.00  352.00 94208.00 99840.00   548.16   143.10  202.63   67.38  339.41   1.41 100.00
sdf               8.00    31.00  367.00  313.00 96256.00 89600.00   546.64   142.97  203.71   81.74  346.72   1.47 100.00
sdg               9.00    35.00  377.00  285.00 99072.00 83456.00   551.44   142.78  215.26   75.69  399.89   1.51 100.00
sdh               6.00    46.00  306.00  287.00 79872.00 84480.00   554.31   142.68  244.04   77.14  422.00   1.69 100.00
sdi              16.00    48.00  401.00  425.00 105472.00 122124.00   551.08   140.85  173.41   61.40  279.10   1.21 100.00
sdj              16.00    58.00  436.00  394.00 115200.00 112400.00   548.43   139.90  169.30   68.24  281.15   1.20 100.00
sdk               8.00    54.00  360.00  284.00 94208.00 83968.00   553.34   143.62  208.84   81.06  370.83   1.55 100.00
sdl               9.00    32.00  315.00  271.00 82688.00 76288.00   542.58   141.22  240.29   93.93  410.41   1.71 100.00
sdm               6.00    17.00  311.00  261.00 81408.00 71680.00   535.27   143.47  230.58   89.02  399.25   1.75 100.00
sdn              14.00    48.00  486.00  430.00 127744.00 122368.00   546.10   142.17  163.86   55.42  286.42   1.09 100.00
sdo              10.00    12.00  308.00  313.00 81408.00 84736.00   535.09   143.24  232.37   76.71  385.53   1.61 100.00
sdp               5.00    21.00  329.00  308.00 85504.00 84736.00   534.51   143.34  229.85   79.26  390.70   1.57 100.00
sdq               5.00    32.00  294.00  304.00 76800.00 84736.00   540.25   142.67  240.57   82.19  393.73   1.67 100.00
sdr               6.00    17.00  321.00  316.00 83712.00 85504.00   531.29   143.71  222.03   76.57  369.78   1.57 100.00
sds               4.00    23.00  301.00  307.00 77568.00 84484.00   533.07   143.97  231.41   73.63  386.12   1.64 100.00
sdt               2.00    24.00  313.00  312.00 80640.00 84736.00   529.20   143.08  228.76   76.96  381.06   1.60 100.00
sdu               8.00    35.00  290.00  239.00 76032.00 69376.00   549.75   142.31  271.23   89.23  492.06   1.89 100.00
sdv               8.00    48.00  398.00  345.00 104192.00 99584.00   548.52   142.31  184.87   63.99  324.30   1.35 100.00
sdw               1.00    23.00  325.00  291.00 83712.00 81920.00   537.77   142.74  203.16   75.96  345.22   1.62 100.00
sdx               7.00    30.00  320.00  290.00 83456.00 81920.00   542.22   141.20  239.41   76.97  418.64   1.64 100.00
sdy              11.00    42.00  450.00  391.00 117760.00 111360.00   544.88   143.12  170.91   57.66  301.25   1.19 100.00
sdz               2.00    29.00  355.00  295.00 91392.00 83968.00   539.57   143.53  222.39   74.81  399.98   1.54 100.00
sdaa             10.00    35.00  371.00  302.00 97792.00 84484.00   541.68   143.99  209.40   77.57  371.35   1.49 100.00
sdab              2.00    25.00  250.00  218.00 64512.00 60420.00   533.90   145.41  253.48   96.48  433.53   2.14 100.00
sdac              4.00    25.00  289.00  242.00 74752.00 69892.00   544.80   143.68  268.85   92.39  479.60   1.88 100.00
sdad              2.00    18.00  210.00  220.00 54272.00 58372.00   523.93   144.43  313.47  115.88  502.08   2.33 100.00
sdae              8.00    28.00  392.00  309.00 102656.00 86528.00   539.75   141.64  201.60   67.09  372.25   1.43 100.00
sdaf             11.00    48.00  451.00  422.00 117760.00 119812.00   544.27   141.95  162.56   51.91  280.81   1.15 100.00
sdag             16.00    44.00  456.00  423.00 120064.00 120064.00   546.37   141.45  163.50   55.09  280.36   1.14 100.00

02/07/2019 07:46:48 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.69    0.00    2.42   19.68    0.00   77.21

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb               3.00    31.00  305.00  268.00 79104.00 75776.00   540.59   142.69  251.23   89.55  435.22   1.75 100.00
sdc               9.00    38.00  387.00  299.00 101120.00 86016.00   545.59   143.14  202.94   74.88  368.70   1.46 100.00
sdd               9.00    27.00  354.00  308.00 92928.00 89600.00   551.44   143.36  237.40   74.76  424.33   1.51 100.00
sde              10.00    34.00  402.00  360.00 105728.00 99584.00   538.88   142.98  191.60   65.49  332.42   1.31 100.00
sdf               8.00    37.00  349.00  305.00 91392.00 87296.00   546.45   144.44  222.26   76.36  389.20   1.53 100.00
sdg               3.00    27.00  340.00  342.00 87808.00 93696.00   532.27   141.74  213.84   69.94  356.90   1.47 100.00
sdh               4.00    31.00  308.00  293.00 79616.00 84240.00   545.28   141.60  226.53   68.21  392.96   1.66 100.00
sdi              18.00    66.00  444.00  356.00 118784.00 103428.00   555.53   142.65  170.98   75.05  290.62   1.25 100.00
sdj              15.00    41.00  346.00  290.00 91904.00 86272.00   560.30   144.59  220.50   89.03  377.37   1.57 100.00
sdk               9.00    48.00  373.00  328.00 97280.00 96768.00   553.63   143.12  209.42   77.17  359.83   1.43 100.00
sdl               4.00    45.00  317.00  331.00 82176.00 95232.00   547.56   143.60  225.30   78.99  365.42   1.54 100.00
sdm               7.00    31.00  319.00  246.00 83200.00 69120.00   539.19   143.87  254.81   96.25  460.43   1.77 100.00
sdn              20.00    75.00  447.00  427.00 118784.00 125184.00   558.28   141.29  160.31   47.48  278.43   1.14 100.00
sdo               8.00    37.00  344.00  261.00 90112.00 72704.00   538.23   144.44  249.75   86.91  464.38   1.65 100.00
sdp               5.00    34.00  321.00  298.00 83456.00 82432.00   535.99   142.81  231.80   76.11  399.50   1.62 100.00
sdq               5.00    36.00  334.00  303.00 86784.00 87808.00   548.17   142.36  223.68   75.86  386.63   1.57 100.00
sdr               6.00    29.00  322.00  257.00 83968.00 71936.00   538.53   143.83  226.71   83.98  405.55   1.73 100.00
sds               5.00    26.00  238.00  216.00 62720.00 60160.00   541.32   143.88  256.26   81.28  449.06   2.20 100.00
sdt               7.00    20.00  302.00  269.00 79104.00 73728.00   535.31   142.08  235.15   88.97  399.25   1.75 100.00
sdu               6.00    30.00  309.00  288.00 80640.00 82944.00   548.02   143.01  259.70   88.36  443.53   1.68 100.00
sdv               8.00    38.00  327.00  277.00 85760.00 80384.00   550.15   143.35  207.17   75.07  363.10   1.66 100.00
sdw              14.00    45.00  391.00  410.00 103680.00 116224.00   549.07   141.34  194.18   54.14  327.73   1.25 100.00
sdx               3.00    32.00  327.00  284.00 84736.00 79104.00   536.30   142.81  235.75   78.92  416.32   1.64 100.00
sdy              16.00    49.00  423.00  395.00 112384.00 110848.00   545.80   141.00  171.45   65.67  284.74   1.22 100.00
sdz               7.00    32.00  322.00  346.00 84224.00 96768.00   541.89   144.64  237.03   80.80  382.42   1.50 100.00
sdaa              7.00    43.00  356.00  363.00 92672.00 103936.00   546.89   143.11  210.63   67.31  351.18   1.39 100.00
sdab             11.00    35.00  284.00  238.00 75520.00 68864.00   553.20   144.63  290.18   88.38  530.99   1.92 100.00
sdac              8.00    30.00  304.00  274.00 80128.00 77312.00   544.78   142.70  263.08   86.12  459.41   1.73 100.00
sdad              8.00    23.00  290.00  228.00 76032.00 63232.00   537.70   143.03  282.44   86.80  531.29   1.93 100.00
sdae             10.00    50.00  400.00  371.00 104960.00 109056.00   555.16   142.20  190.62   57.66  333.98   1.30 100.00
sdaf             22.00    64.00  478.00  446.00 126976.00 130816.00   557.99   141.04  159.53   48.77  278.24   1.08 100.00
sdag             19.00    75.00  447.00  405.00 119552.00 120576.00   563.68   142.13  165.49   56.61  285.66   1.17 100.00

02/07/2019 07:46:49 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.71    0.00    2.39   19.45    0.00   77.44

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb               4.00    33.00  309.00  279.00 80128.00 79360.00   542.48   141.50  244.26   85.42  420.19   1.70 100.00
sdc              10.00    39.00  337.00  295.00 88576.00 83968.00   546.03   144.21  191.46   62.74  338.51   1.58 100.00
sdd               6.00    37.00  380.00  323.00 98560.00 93440.00   546.23   144.14  208.92   70.05  372.30   1.42 100.00
sde              19.00    56.00  399.00  338.00 106752.00 99328.00   559.24   142.03  181.00   64.67  318.33   1.36 100.00
sdf              12.00    29.00  340.00  299.00 88832.00 84992.00   544.05   143.04  225.75   79.53  392.01   1.56 100.00
sdg               8.00    36.00  380.00  311.00 99328.00 88320.00   543.12   143.28  207.52   76.56  367.52   1.45 100.00
sdh               7.00    44.00  248.00  238.00 65024.00 68608.00   549.93   144.07  322.57  114.44  539.45   2.06 100.00
sdi              40.00    59.00  427.00  414.00 120576.00 125440.00   585.06   142.53  172.30   53.37  294.97   1.19 100.00
sdj              49.00    68.00  410.00  373.00 116480.00 111360.00   581.97   142.68  190.86   65.32  328.86   1.28 100.00
sdk               8.00    43.00  384.00  313.00 100352.00 92928.00   554.61   142.86  209.62   72.18  378.22   1.43 100.00
sdl               4.00    30.00  310.00  244.00 80128.00 70144.00   542.50   142.47  228.25   86.80  407.97   1.81 100.10
sdm               4.00    31.00  290.00  301.00 75520.00 83456.00   537.99   144.21  253.02   81.11  418.65   1.69 100.00
sdn              62.00    89.00  465.00  409.00 134400.00 124416.00   592.26   142.28  162.30   53.43  286.08   1.14 100.00
sdo               6.00    33.00  295.00  301.00 76544.00 84736.00   541.21   142.36  222.54   71.10  370.96   1.68 100.00
sdp               2.00    42.00  283.00  294.00 72960.00 86536.00   552.85   142.87  239.24   78.69  393.78   1.73 100.00
