Linux 4.14.35-1844.1.3.el7uek.x86_64 (instance-20190207-1400) 	02/07/2019 	_x86_64_	(104 CPU)

02/07/2019 07:48:42 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.24    0.00    1.99    4.25    0.00   93.52

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sdf               6.00     0.00 8869.00    6.00 35496.00  4104.00     8.92   142.60   16.03   16.03   19.00   0.11 100.00
sdg              27.00     0.00 14026.00    4.00 56216.00  4096.00     8.60   141.69   10.09   10.09   18.25   0.07 100.00
sdh             144.00     0.00 24943.00    4.00 100352.00  4096.00     8.37   140.17    5.62    5.62   13.00   0.04 100.00
sdi             246.00     0.00 25830.00    4.00 104296.00  4096.00     8.39   139.68    5.41    5.41   13.00   0.04 100.00
sdj              37.00     0.00 12995.00    4.00 52128.00  4096.00     8.65   142.28   10.97   10.97   13.75   0.08 100.10
sdk               7.00     0.00 9450.00    4.00 37828.00  4096.00     8.87   142.36   15.06   15.06   23.25   0.11 100.10
sdl             656.00     0.00 26571.00    4.00 108904.00  4096.00     8.50   140.61    5.29    5.29   12.50   0.04 100.10
sdm             242.00     0.00 25351.00    4.00 102376.00  4096.00     8.40   140.76    5.54    5.54   13.75   0.04 100.10
sdn              76.00     0.00 20972.00    4.00 84196.00  4096.00     8.42   141.13    6.70    6.70   14.75   0.05 100.10
sdo              60.00     0.00 16870.00    3.00 67716.00  3072.00     8.39   141.18    8.40    8.40   12.33   0.06 100.10
sdp              27.00     0.00 14090.00    2.00 56468.00  2048.00     8.30   142.24   10.06   10.06   13.50   0.07 100.10
sdq             100.00     0.00 23154.00    2.00 93008.00  2048.00     8.21   140.68    6.07    6.07   12.00   0.04 100.10
sdr              76.00     0.00 19958.00    2.00 80136.00  2048.00     8.23   141.53    7.09    7.09   17.00   0.05 100.10
sds              34.00     0.00 14710.00    2.00 58972.00  2048.00     8.30   141.84    9.66    9.66   18.00   0.07 100.10
sdt             589.00     0.00 26550.00    2.00 108556.00  2048.00     8.33   140.16    5.28    5.28   11.00   0.04 100.10
sdu             509.00     0.00 26404.00    2.00 107660.00  2048.00     8.31   140.07    5.31    5.31   12.50   0.04 100.00
sdv             119.00     0.00 20636.00    4.00 83020.00  4096.00     8.44    91.47    4.41    4.41   12.75   0.05  98.60
sdw             113.00     0.00 25778.00    4.00 103560.00  4096.00     8.35   140.44    5.45    5.45   12.25   0.04 100.00
sdx              51.00     0.00 15342.00    4.00 61564.00  4096.00     8.56   141.17    9.22    9.22   17.75   0.07 100.00
sdy             501.00     0.00 26426.00    4.00 107704.00  4096.00     8.46   140.12    5.31    5.31   13.25   0.04 100.00
sdz             131.00     0.00 24175.00    4.00 97220.00  4096.00     8.38   140.47    5.81    5.81   11.75   0.04 100.00
sdaa             30.00     0.00 13434.00    4.00 53856.00  4096.00     8.63   141.71   10.53   10.53   20.00   0.07 100.00
sdab             14.00     0.00 9115.00    4.00 36516.00  4096.00     8.91   141.76   15.58   15.57   20.25   0.11 100.10
sdac            130.00     0.00 23217.00    4.00 93388.00  4096.00     8.40   140.64    6.05    6.05   11.50   0.04 100.30
sdad             82.00     0.00 20705.00    4.00 83152.00  4096.00     8.43   141.12    6.82    6.82   14.00   0.05 100.10
sdae             10.00     0.00 9091.00    4.00 36404.00  4096.00     8.91   143.33   15.72   15.72   20.75   0.11 100.10
sdaf            174.00     0.00 25077.00    4.00 100992.00  4096.00     8.38   140.62    5.61    5.61   12.00   0.04 100.10
sdag              9.00     0.00 9250.00    4.00 37036.00  4096.00     8.89   142.23   15.41   15.40   33.75   0.11 100.10

02/07/2019 07:49:02 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           1.19    0.00   17.97   12.20    0.00   68.63

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb            1908.00     0.00 26598.00    4.00 114000.00  4096.00     8.88   139.71    5.25    5.25   11.00   0.04 100.00
sdc             673.00     0.00 25238.00    4.00 103644.00  4096.00     8.54   140.36    5.56    5.56   12.00   0.04 100.00
sdd            1371.00     0.00 26327.00    4.00 110772.00  4096.00     8.72   139.81    5.31    5.31   12.00   0.04 100.00
sde              58.00     0.00 17153.00    4.00 68848.00  4096.00     8.50   141.20    8.23    8.23   14.75   0.06 100.00
sdf              10.00     0.00 8940.00    4.00 35804.00  4096.00     8.92   141.74   15.84   15.83   26.75   0.11 100.00
sdg              28.00     0.00 13974.00    4.00 56004.00  4096.00     8.60   141.22   10.10   10.10   17.50   0.07 100.00
sdh             248.00     0.00 25223.00    4.00 101868.00  4096.00     8.40   140.35    5.56    5.56   12.75   0.04 100.10
sdi             658.00     0.00 25076.00    4.00 102940.00  4096.00     8.54   139.76    5.57    5.57   14.00   0.04 100.00
sdj              38.00     0.00 13034.00    4.00 52284.00  4096.00     8.65   140.98   10.81   10.81   14.50   0.08  99.90
sdk              16.00     0.00 9433.00    4.00 37796.00  4096.00     8.88   142.24   15.07   15.07   21.50   0.11  99.90
sdl            1698.00     0.00 25556.00    4.00 108984.00  4096.00     8.85   140.07    5.48    5.48   15.25   0.04  99.90
sdm             682.00     0.00 25211.00    4.00 103556.00  4096.00     8.54   140.42    5.58    5.58   12.25   0.04  99.90
sdn              83.00     0.00 20515.00    4.00 82392.00  4096.00     8.43   140.53    6.87    6.87   13.00   0.05  99.90
sdo              52.00     0.00 17176.00    4.00 68916.00  4096.00     8.50   141.69    8.26    8.25   10.75   0.06  99.90
sdp              39.00     0.00 13889.00    4.00 55712.00  4096.00     8.61   142.21   10.25   10.25   14.25   0.07  99.90
sdq             200.00     0.00 23397.00    4.00 94392.00  4096.00     8.42   140.07    5.99    5.99   13.00   0.04  99.90
sdr              66.00     0.00 20463.00    4.00 82112.00  4096.00     8.42   141.00    6.89    6.89   14.75   0.05  99.90
sds              44.00     0.00 14826.00    4.00 59484.00  4096.00     8.57   141.34    9.53    9.53   14.00   0.07 100.00
sdt            1651.00     0.00 25684.00    4.00 109312.00  4096.00     8.83   140.51    5.47    5.47   11.25   0.04 100.10
sdu            1346.00     0.00 26093.00    4.00 109724.00  4096.00     8.72   139.71    5.35    5.35   10.00   0.04 100.00
sdv             353.00     0.00 25464.00    2.00 103248.00  2048.00     8.27   139.71    5.48    5.48   12.00   0.04 100.00
sdw             200.00     0.00 25124.00    2.00 101300.00  2048.00     8.23   140.10    5.58    5.57   13.00   0.04 100.00
sdx              46.00     0.00 15519.00    2.00 62264.00  2048.00     8.29   141.29    9.07    9.07   16.50   0.06 100.00
sdy            1447.00     0.00 26272.00    2.00 110852.00  2048.00     8.59   139.62    5.29    5.29   13.00   0.04 100.00
sdz             300.00     0.00 24157.00    2.00 97824.00  2048.00     8.27   140.52    5.81    5.81   12.50   0.04 100.00
sdaa             32.00     0.00 13512.00    2.00 54176.00  2048.00     8.32   141.16   10.42   10.42   19.00   0.07 100.00
sdab              7.00     0.00 9163.00    4.00 36680.00  4096.00     8.90   142.06   15.49   15.49   21.50   0.11  99.90
sdac            159.00     0.00 23116.00    4.00 93096.00  4096.00     8.41   140.37    6.07    6.07   12.25   0.04  99.90
sdad            154.00     0.00 23627.00    4.00 95124.00  4096.00     8.40   140.15    5.93    5.93   13.75   0.04  99.90
sdae             12.00     0.00 9104.00    4.00 36464.00  4096.00     8.91   141.83   15.57   15.57   21.50   0.11  99.90
sdaf            352.00     0.00 25142.00    4.00 101976.00  4096.00     8.44   139.85    5.56    5.56   12.25   0.04  99.90
sdag              7.00     0.00 9446.00    4.00 37812.00  4096.00     8.87   141.74   14.97   14.97   29.00   0.11  99.90

02/07/2019 07:49:03 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           1.15    0.00   18.20   12.18    0.00   68.46

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb            4281.00     0.00 26421.00    4.00 122856.00  4096.00     9.61   139.09    5.26    5.26   11.00   0.04 100.00
sdc            1869.00     0.00 25102.00    4.00 107848.00  4096.00     8.92   140.39    5.59    5.59   11.00   0.04 100.10
sdd            5080.00     0.00 25869.00    4.00 123840.00  4096.00     9.89   139.09    5.37    5.37   11.50   0.04 100.10
sde              62.00     0.00 17191.00    4.00 69008.00  4096.00     8.50   140.81    8.20    8.19   14.50   0.06 100.00
sdf              15.00     0.00 8878.00    4.00 35572.00  4096.00     8.93   142.22   15.97   15.97   23.50   0.11 100.00
sdg              39.00     0.00 13893.00    4.00 55732.00  4096.00     8.61   142.03   10.21   10.21   21.25   0.07 100.00
sdh             664.00     0.00 25189.00    4.00 103424.00  4096.00     8.54   140.13    5.56    5.56   12.75   0.04 100.00
sdi            1869.00     0.00 25057.00    4.00 107624.00  4096.00     8.92   139.84    5.57    5.57   11.50   0.04 100.00
sdj              38.00     0.00 12831.00    4.00 51472.00  4096.00     8.66   141.53   11.04   11.04   14.00   0.08 100.00
sdk              14.00     0.00 9441.00    4.00 37820.00  4096.00     8.88   141.91   15.02   15.01   23.25   0.11 100.10
sdl            4418.00     0.00 25166.00    4.00 118388.00  4096.00     9.73   139.63    5.55    5.55   13.00   0.04 100.10
sdm            1825.00     0.00 24914.00    4.00 106932.00  4096.00     8.91   140.82    5.64    5.64   11.50   0.04 100.30
sdn             117.00     0.00 20378.00    4.00 81972.00  4096.00     8.45   140.96    6.91    6.91   13.50   0.05 100.10
sdo              51.00     0.00 16929.00    4.00 67916.00  4096.00     8.51   141.79    8.36    8.36   10.75   0.06 100.10
sdp              47.00     0.00 14160.00    4.00 56828.00  4096.00     8.60   141.71   10.00    9.99   14.75   0.07 100.10
sdq             393.00     0.00 23877.00    4.00 97072.00  4096.00     8.47   140.37    5.87    5.87   11.75   0.04 100.10
sdr              91.00     0.00 20449.00    4.00 82160.00  4096.00     8.43   141.03    6.89    6.89   15.50   0.05 100.10
sds              34.00     0.00 14915.00    4.00 59796.00  4096.00     8.57   142.26    9.51    9.51   15.00   0.07 100.10
sdt            4739.00     0.00 25700.00    4.00 121796.00  4096.00     9.80   139.15    5.41    5.41   11.00   0.04 100.00
sdu            4373.00     0.00 25000.00    4.00 117268.00  4096.00     9.71   139.70    5.59    5.59   12.00   0.04 100.00
sdv             958.00     0.00 25533.00    4.00 105948.00  4096.00     8.62   139.61    5.47    5.47   12.50   0.04 100.00
sdw             303.00     0.00 21456.00    4.00 87020.00  4096.00     8.49   140.68    6.55    6.55   13.75   0.05 100.10
sdx              42.00     0.00 15668.00    4.00 62844.00  4096.00     8.54   141.75    9.06    9.06   19.25   0.06 100.00
sdy            5064.00     0.00 25544.00    4.00 122476.00  4096.00     9.91   139.07    5.47    5.47   12.75   0.04 100.00
sdz             743.00     0.00 23953.00    4.00 98776.00  4096.00     8.59   140.21    5.85    5.85   13.75   0.04 100.00
sdaa             32.00     0.00 13527.00    4.00 54240.00  4096.00     8.62   141.97   10.52   10.52   20.25   0.07 100.00
sdab             11.00     0.00 9092.00    2.00 36412.00  2048.00     8.46   141.75   15.59   15.59   21.50   0.11 100.00
sdac            377.00     0.00 22880.00    2.00 93016.00  2048.00     8.31   140.33    6.13    6.13   12.50   0.04 100.00
sdad            278.00     0.00 23907.00    2.00 96740.00  2048.00     8.26   140.37    5.87    5.87   13.00   0.04 100.10
sdae              9.00     0.00 9096.00    2.00 36420.00  2048.00     8.46   141.41   15.53   15.53   22.00   0.11 100.10
sdaf           1022.00     0.00 24846.00    4.00 103460.00  4096.00     8.66   140.41    5.63    5.63   11.50   0.04 100.10
sdag             15.00     0.00 9398.00    4.00 37644.00  4096.00     8.88   142.61   15.17   15.16   30.50   0.11 100.10

02/07/2019 07:49:04 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           1.15    0.00   18.22   12.12    0.00   68.51

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb              14.00     0.00 27274.00    2.00 109148.00  2048.00     8.15   139.78    5.12    5.12   11.50   0.04 100.00
sdc            4430.00     0.00 24553.00    2.00 115980.00  2048.00     9.61   139.49    5.67    5.67   11.50   0.04 100.10
sdd              16.00     0.00 26729.00    2.00 106980.00  2048.00     8.16   139.96    5.24    5.24   10.50   0.04 100.00
sde              72.00     0.00 17191.00    2.00 69056.00  2048.00     8.27   141.53    8.23    8.23   14.50   0.06 100.00
sdf              10.00     0.00 8978.00    4.00 35952.00  4096.00     8.92   143.32   15.95   15.95   27.00   0.11 100.00
sdg              38.00     0.00 14230.00    4.00 57072.00  4096.00     8.59   141.52    9.94    9.94   17.75   0.07 100.00
sdh            1866.00     0.00 23985.00    4.00 103320.00  4096.00     8.96   140.06    5.83    5.83   13.25   0.04 100.00
sdi            4422.00     0.00 24739.00    4.00 116732.00  4096.00     9.77   139.10    5.63    5.63   13.75   0.04 100.00
sdj              42.00     0.00 12950.00    4.00 51964.00  4096.00     8.66   142.48   10.98   10.98   14.25   0.08 100.10
sdk              11.00     0.00 9569.00    4.00 38320.00  4096.00     8.86   141.91   14.82   14.82   24.00   0.10 100.10
sdl              12.00     0.00 25837.00    4.00 103396.00  4096.00     8.32   140.97    5.45    5.45   13.50   0.04 100.00
sdm            4420.00     0.00 24686.00    4.00 116464.00  4096.00     9.77   139.66    5.66    5.65   11.50   0.04 100.00
sdn             184.00     0.00 20309.00    4.00 81972.00  4096.00     8.47   140.57    6.92    6.92   13.00   0.05 100.00
sdo              63.00     0.00 17002.00    4.00 68264.00  4096.00     8.51   141.34    8.32    8.32   11.00   0.06 100.00
sdp              51.00     0.00 13943.00    4.00 55976.00  4096.00     8.61   141.57   10.16   10.16   14.00   0.07 100.00
sdq             880.00     0.00 23206.00    4.00 96324.00  4096.00     8.65   140.22    6.05    6.05   12.25   0.04 100.00
sdr             121.00     0.00 20573.00    4.00 82772.00  4096.00     8.44   141.24    6.86    6.86   15.50   0.05 100.00
sds              40.00     0.00 14810.00    4.00 59396.00  4096.00     8.57   142.17    9.60    9.60   13.75   0.07 100.10
sdt              10.00     0.00 26250.00    4.00 105040.00  4096.00     8.31   140.01    5.33    5.33   11.25   0.04 100.00
sdu             736.00     0.00 26073.00    4.00 107500.00  4096.00     8.56   139.77    5.36    5.36   13.00   0.04 100.00
sdv            2446.00     0.00 24770.00    4.00 108800.00  4096.00     9.11   133.69    5.40    5.40   12.75   0.04  99.70
sdw             814.00     0.00 25335.00    4.00 104584.00  4096.00     8.58   140.10    5.53    5.53   12.75   0.04 100.00
sdx              52.00     0.00 15371.00    4.00 61692.00  4096.00     8.56   141.90    9.21    9.21   17.25   0.07 100.00
sdy               5.00     0.00 25826.00    4.00 103324.00  4096.00     8.32   139.79    5.41    5.41   13.50   0.04 100.00
sdz            1906.00     0.00 23603.00    4.00 101972.00  4096.00     8.99   140.49    5.95    5.95   12.25   0.04 100.00
sdaa             38.00     0.00 13773.00    4.00 55244.00  4096.00     8.61   141.88   10.31   10.31   18.75   0.07 100.10
sdab             14.00     0.00 9074.00    4.00 36352.00  4096.00     8.91   141.36   15.53   15.53   20.75   0.11 100.10
sdac            956.00     0.00 22494.00    4.00 93768.00  4096.00     8.70   140.78    6.26    6.25   13.75   0.04 100.10
sdad            709.00     0.00 23392.00    4.00 96388.00  4096.00     8.59   140.10    5.99    5.99   13.25   0.04 100.00
sdae             20.00     0.00 9147.00    4.00 36668.00  4096.00     8.91   141.75   15.48   15.48   21.00   0.11 100.00
sdaf           2843.00     0.00 24973.00    2.00 111160.00  2048.00     9.07   140.30    5.64    5.64   12.00   0.04 100.00
sdag             15.00     0.00 9296.00    2.00 37252.00  2048.00     8.45   142.20   15.30   15.30   30.00   0.11 100.00

02/07/2019 07:49:05 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
