Linux 4.14.35-1844.1.3.el7uek.x86_64 (instance-20190207-1400) 	02/07/2019 	_x86_64_	(104 CPU)

02/07/2019 07:42:33 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.17    0.00    1.64    1.75    0.00   96.45

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sdac            466.00     1.00 5351.00    4.00 92912.00  2060.00    35.47   143.19   26.68   26.68   24.75   0.19 100.00
sdad            254.00     0.00 5376.00    2.00 89952.00  2048.00    34.21   142.63   26.48   26.48   37.00   0.19 100.00
sdae             14.00     0.00 6099.00    2.00 97824.00  2048.00    32.74   142.62   23.53   23.53   37.50   0.16 100.00
sdaf            566.00     0.00 5233.00    2.00 92640.00  2048.00    36.17   142.30   27.16   27.15   38.50   0.19 100.00
sdag           1461.00     0.00 4404.00    2.00 93280.00  2048.00    43.27   140.55   31.98   31.97   44.50   0.23 100.00

02/07/2019 07:43:19 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.29    0.00    3.81   21.40    0.00   74.50

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb               5.00     0.00 6135.00    2.00 98240.00  2048.00    32.68   142.94   23.32   23.32   39.00   0.16 100.10
sdc            1089.00     0.00 4714.00    2.00 92688.00  2048.00    40.18   142.71   30.22   30.22   45.00   0.21 100.10
sdd               7.00     0.00 5986.00    2.00 95888.00  2048.00    32.71   142.64   23.82   23.81   34.50   0.17 100.00
sde               8.00     0.00 6033.00    2.00 96656.00  2048.00    32.71   142.90   23.66   23.65   32.50   0.17 100.00
sdf              59.00     0.00 5761.00    2.00 94304.00  2048.00    33.44   142.08   24.79   24.79   33.00   0.17 100.00
sdg              15.00     0.00 6060.00    2.00 97200.00  2048.00    32.74   142.75   23.53   23.53   33.50   0.16 100.00
sdh              20.00     0.00 6069.00    2.00 97408.00  2048.00    32.76   142.78   23.52   23.51   33.00   0.16 100.00
sdi             675.00     0.00 5031.00    2.00 90912.00  2048.00    36.94   142.92   28.37   28.36   39.50   0.20 100.00
sdj            1122.00     0.00 4714.00    2.00 92832.00  2048.00    40.24   142.77   30.23   30.22   46.50   0.21 100.00
sdk             768.00     0.00 4949.00    2.00 91488.00  2048.00    37.78   143.15   28.98   28.98   39.00   0.20 100.00
sdl             750.00     0.00 4923.00    2.00 90576.00  2048.00    37.61   143.16   28.96   28.96   37.00   0.20 100.00
sdm             803.00     0.00 4924.00    2.00 91280.00  2048.00    37.89   143.26   28.94   28.94   38.00   0.20 100.00
sdn             676.00     0.00 5006.00    2.00 90704.00  2048.00    37.04   142.34   28.39   28.38   43.00   0.20 100.00
sdo              12.00     0.00 6123.00    2.00 98144.00  2048.00    32.72   142.79   23.23   23.22   32.50   0.16 100.00
sdp              12.00     0.00 6063.00    2.00 97200.00  2048.00    32.73   142.74   23.48   23.48   30.50   0.16 100.00
sdq              10.00     0.00 6061.00    2.00 97136.00  2048.00    32.72   142.94   23.73   23.72   31.50   0.16 100.00
sdr              12.00     0.00 6053.00    2.00 97040.00  2048.00    32.73   143.02   23.58   23.57   34.50   0.17 100.00
sds             656.00     0.00 4999.00    2.00 90416.00  2048.00    36.98   142.90   28.70   28.70   38.50   0.20 100.00
sdt             930.00     0.00 4867.00    2.00 92432.00  2048.00    38.81   142.47   29.11   29.11   36.00   0.21 100.10
sdu            1032.00     0.00 4827.00    2.00 93040.00  2048.00    39.38   143.14   29.91   29.90   35.50   0.21 100.00
sdv               9.00     0.00 6145.00    2.00 98448.00  2048.00    32.70   142.89   23.12   23.12   31.00   0.16 100.00
sdw             603.00     0.00 5101.00    0.00 91088.00     0.00    35.71   143.26   28.35   28.35    0.00   0.20 100.00
sdx             990.00     0.00 4786.00    0.00 92000.00     0.00    38.45   143.10   29.85   29.85    0.00   0.21 100.00
sdy             721.00     0.00 5002.00    0.00 91584.00     0.00    36.62   142.32   28.48   28.48    0.00   0.20 100.00
sdz            1106.00     0.00 4684.00    0.00 92336.00     0.00    39.43   142.57   30.36   30.36    0.00   0.21 100.00
sdaa              9.00     0.00 5887.00    0.00 94336.00     0.00    32.05   143.27   24.38   24.38    0.00   0.17 100.00
sdab             15.00     0.00 6011.00    0.00 96432.00     0.00    32.09   143.12   23.87   23.87    0.00   0.17 100.00
sdac            823.00     0.00 4945.00    0.00 92320.00     0.00    37.34   143.04   28.91   28.91    0.00   0.20 100.00
sdad            593.00     0.00 5062.00    0.00 90224.00     0.00    35.65   142.60   28.11   28.11    0.00   0.20 100.00
sdae             18.00     0.00 6079.00    0.00 97536.00     0.00    32.09   142.60   23.47   23.47    0.00   0.16 100.00
sdaf           1027.00     0.00 4832.00    0.00 93360.00     0.00    38.64   142.03   29.36   29.36    0.00   0.21 100.00
sdag            246.00     0.00 5537.00    2.00 93632.00  2048.00    34.55   140.74   25.39   25.39   34.50   0.18 100.00

02/07/2019 07:43:20 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.31    0.00    3.67   19.79    0.00   76.22

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb              20.00     0.00 6149.00    0.00 98688.00     0.00    32.10   142.94   23.24   23.24    0.00   0.16 100.00
sdc            1068.00     0.00 4689.00    0.00 92640.00     0.00    39.51   139.98   30.00   30.00    0.00   0.21 100.00
sdd              14.00     0.00 6006.00    0.00 96304.00     0.00    32.07   142.42   23.66   23.66    0.00   0.17 100.00
sde              19.00     0.00 6028.00    0.00 96752.00     0.00    32.10   143.13   23.76   23.76    0.00   0.17 100.00
sdf              17.00     0.00 5909.00    0.00 94784.00     0.00    32.08   142.94   24.12   24.12    0.00   0.17 100.10
sdg              19.00     0.00 6081.00    0.00 97600.00     0.00    32.10   142.57   23.45   23.45    0.00   0.16 100.00
sdh               8.00     0.00 6087.00    0.00 97536.00     0.00    32.05   142.83   23.47   23.47    0.00   0.16 100.00
sdi            1279.00     0.00 4391.00    0.00 90304.00     0.00    41.13   141.97   32.21   32.21    0.00   0.23 100.00
sdj            1244.00     0.00 4442.00    0.00 91728.00     0.00    41.30   138.46   31.32   31.32    0.00   0.23 100.00
sdk            1412.00     0.00 4343.00    0.00 91376.00     0.00    42.08   142.05   32.72   32.72    0.00   0.23 100.00
sdl            1312.00     1.00 4364.00    3.00 90496.00  2056.00    42.39   142.53   32.72   32.71   39.67   0.23 100.00
sdm            1394.00     1.00 4326.00    4.00 91024.00  2060.00    42.99   140.89   32.38   32.38   33.25   0.23 100.00
sdn            1139.00     1.00 4570.00    4.00 90800.00  2060.00    40.60   141.88   30.70   30.70   29.25   0.22 100.00
sdo              14.00     0.00 6111.00    2.00 98016.00  2048.00    32.74   142.84   23.37   23.37   33.00   0.16 100.00
sdp              16.00     0.00 6069.00    2.00 97344.00  2048.00    32.74   142.61   23.53   23.53   33.50   0.16 100.00
sdq               5.00     0.00 6052.00    2.00 96912.00  2048.00    32.69   142.90   23.61   23.61   30.00   0.17 100.00
sdr              17.00     0.00 6082.00    2.00 97584.00  2048.00    32.75   142.98   23.51   23.51   34.00   0.16 100.00
sds            1165.00     0.00 4508.00    2.00 90432.00  2048.00    41.01   142.53   31.49   31.49   43.00   0.22 100.00
sdt            1564.00     0.00 4210.00    2.00 92128.00  2048.00    44.72   139.92   32.62   32.62   48.00   0.24  99.90
sdu            1357.00     0.00 4370.00    2.00 92496.00  2048.00    43.25   139.22   31.79   31.79   43.50   0.23 100.00
sdv              22.00     0.00 6129.00    2.00 98400.00  2048.00    32.77   143.15   23.44   23.44   33.00   0.16 100.00
sdw            1086.00     0.00 4628.00    2.00 91088.00  2048.00    40.23   143.05   30.88   30.87   43.00   0.22 100.00
sdx            1454.00     0.00 4236.00    2.00 91616.00  2048.00    44.20   140.03   33.16   33.15   45.00   0.24 100.00
sdy            1302.00     0.00 4416.00    2.00 90960.00  2048.00    42.10   141.57   32.01   32.01   44.00   0.23 100.00
sdz            1257.00     0.00 4498.00    2.00 92768.00  2048.00    42.14   139.06   31.02   31.02   40.00   0.22 100.00
sdaa             15.00     0.00 5898.00    2.00 94608.00  2048.00    32.76   142.92   24.25   24.24   33.00   0.17 100.00
sdab              9.00     0.00 6011.00    2.00 96320.00  2048.00    32.72   142.94   23.77   23.77   34.50   0.17 100.00
sdac           1462.00     0.00 4342.00    2.00 92400.00  2048.00    43.48   141.07   32.40   32.40   42.50   0.23 100.00
sdad            943.00     0.00 4692.00    2.00 90080.00  2048.00    39.25   142.84   30.34   30.34   42.50   0.21 100.00
sdae             14.00     0.00 6077.00    2.00 97472.00  2048.00    32.74   142.52   23.43   23.43   32.50   0.16 100.00
sdaf           1344.00     0.00 4440.00    2.00 93232.00  2048.00    42.90   139.61   31.55   31.55   41.00   0.23 100.00
sdag             11.00     0.00 5883.00    0.00 94304.00     0.00    32.06   142.54   24.25   24.25    0.00   0.17 100.00

02/07/2019 07:43:21 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.29    0.00    4.01   20.20    0.00   75.49

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb              27.00     0.00 6124.00    2.00 98432.00  2048.00    32.80   142.87   23.06   23.06   30.50   0.16 100.00
sdc               8.00     0.00 5812.00    2.00 93104.00  2048.00    32.73   142.83   24.56   24.56   36.00   0.17 100.00
sdd              22.00     0.00 5995.00    2.00 96304.00  2048.00    32.80   142.61   23.87   23.86   33.00   0.17 100.00
sde              16.00     0.00 6039.00    2.00 96864.00  2048.00    32.75   142.83   23.67   23.66   33.50   0.17 100.00
sdf              14.00     1.00 5907.00    4.00 94768.00  2060.00    32.76   142.83   24.18   24.18   23.75   0.17 100.00
sdg              19.00     1.00 6080.00    4.00 97584.00  2060.00    32.76   142.70   23.49   23.49   22.25   0.16 100.00
sdh              25.00     1.00 6066.00    4.00 97456.00  2060.00    32.79   142.81   23.53   23.53   24.00   0.16 100.00
sdi             855.00     0.00 4722.00    2.00 90144.00  2048.00    39.03   138.53   29.49   29.49   48.00   0.21 100.00
sdj               7.00     0.00 5775.00    2.00 92528.00  2048.00    32.74   142.61   24.66   24.66   34.50   0.17 100.00
sdk             534.00     1.00 5109.00    4.00 91280.00  2060.00    36.51   140.06   27.50   27.50   31.50   0.20 100.00
sdl             613.00     0.00 4990.00    1.00 90432.00     4.00    36.24   139.26   27.98   27.99   12.00   0.20 100.00
sdm             575.00     0.00 4992.00    0.00 90128.00     0.00    36.11   139.86   28.28   28.28    0.00   0.20 100.00
sdn             947.00     0.00 4642.00    0.00 90352.00     0.00    38.93   139.51   30.41   30.41    0.00   0.22 100.00
sdo              13.00     0.00 6137.00    0.00 98384.00     0.00    32.06   142.94   23.35   23.35    0.00   0.16 100.00
sdp              20.00     0.00 6068.00    0.00 97424.00     0.00    32.11   142.48   23.49   23.49    0.00   0.16 100.00
sdq              32.00     0.00 6035.00    0.00 97024.00     0.00    32.15   143.11   23.75   23.75    0.00   0.17 100.00
sdr              24.00     0.00 6078.00    0.00 97616.00     0.00    32.12   142.86   23.50   23.50    0.00   0.16 100.00
sds            1075.00     0.00 4509.00    0.00 90080.00     0.00    39.96   139.46   31.07   31.07    0.00   0.22 100.00
sdt              89.00     0.00 5660.00    0.00 92864.00     0.00    32.81   142.22   25.77   25.77    0.00   0.18 100.00
sdu              16.00     1.00 5808.00    3.00 93168.00  2056.00    32.77   143.16   24.75   24.75   27.33   0.17 100.00
sdv              18.00     2.00 6105.00    4.00 98000.00  2064.00    32.76   143.03   23.44   23.44   24.00   0.16 100.00
sdw            1180.00     0.00 4398.00    2.00 89936.00  2048.00    41.81   140.00   31.93   31.93   35.00   0.23 100.00
sdx               6.00     0.00 5782.00    2.00 92608.00  2048.00    32.73   143.08   24.65   24.64   33.50   0.17 100.00
sdy             544.00     0.00 5111.00    2.00 91296.00  2048.00    36.51   139.49   27.35   27.35   34.50   0.20 100.00
sdz               6.00     0.00 5789.00    2.00 92736.00  2048.00    32.73   142.80   24.66   24.66   36.50   0.17 100.00
sdaa             13.00     0.00 5905.00    2.00 94688.00  2048.00    32.75   143.06   24.21   24.21   36.00   0.17 100.00
sdab             16.00     1.00 5977.00    4.00 95904.00  2060.00    32.76   143.10   23.91   23.91   24.00   0.17 100.00
sdac            277.00     0.00 5482.00    2.00 92880.00  2048.00    34.62   141.71   26.02   26.02   34.00   0.18 100.00
sdad           1408.00     0.00 4166.00    2.00 89696.00  2048.00    44.02   139.80   33.79   33.78   50.50   0.24 100.00
sdae             19.00     0.00 6063.00    2.00 97312.00  2048.00    32.77   142.98   23.58   23.57   32.50   0.16 100.00
sdaf             10.00     0.00 5820.00    2.00 93280.00  2048.00    32.75   142.03   24.40   24.40   32.50   0.17 100.00
sdag             12.00     0.00 5864.00    2.00 94016.00  2048.00    32.75   142.42   24.30   24.30   34.50   0.17 100.00

02/07/2019 07:43:22 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.29    0.00    4.11   22.13    0.00   73.47

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb              26.00     1.00 6119.00    4.00 98320.00  2060.00    32.79   142.78   23.53   23.53   22.25   0.16 100.00
sdc               8.00     0.00 5783.00    2.00 92656.00  2048.00    32.74   142.58   24.66   24.66   35.50   0.17 100.00
sdd              27.00     0.00 5970.00    2.00 95920.00  2048.00    32.81   142.87   23.89   23.89   34.50   0.17 100.00
sde              13.00     1.00 6028.00    4.00 96672.00  2060.00    32.74   142.83   23.66   23.66   21.75   0.17 100.00
sdf              21.00     0.00 5866.00    2.00 94192.00  2048.00    32.80   142.82   24.34   24.34   35.00   0.17 100.00
sdg              22.00     0.00 6061.00    2.00 97328.00  2048.00    32.78   142.89   23.51   23.51   34.50   0.17 100.10
sdh              28.00     0.00 6074.00    2.00 97632.00  2048.00    32.81   142.90   23.50   23.49   31.50   0.16 100.00
sdi              11.00     1.00 5647.00    4.00 90528.00  2060.00    32.77   142.75   25.25   25.25   24.00   0.18 100.00
sdj              13.00     2.00 5775.00    4.00 92608.00  2064.00    32.76   142.53   24.60   24.60   24.00   0.17 100.00
sdk              12.00     0.00 5703.00    2.00 91440.00  2048.00    32.77   143.08   25.12   25.11   35.00   0.18 100.00
sdl              12.00     0.00 5619.00    2.00 90096.00  2048.00    32.79   143.25   25.46   25.46   34.50   0.18 100.00
sdm              13.00     0.00 5677.00    2.00 91024.00  2048.00    32.78   142.75   25.14   25.13   35.50   0.18 100.00
sdn               8.00     0.00 5658.00    2.00 90656.00  2048.00    32.76   142.25   25.20   25.19   40.00   0.18 100.00
sdo              28.00     1.00 6110.00    4.00 98224.00  2060.00    32.80   142.86   23.37   23.37   22.50   0.16 100.00
sdp              31.00     0.00 6028.00    2.00 96944.00  2048.00    32.83   142.69   23.59   23.58   32.00   0.17 100.00
sdq              20.00     1.00 6041.00    4.00 97024.00  2060.00    32.78   142.97   23.63   23.63   21.25   0.17 100.00
sdr              28.00     1.00 6083.00    4.00 97792.00  2060.00    32.81   143.10   23.54   23.54   22.75   0.16 100.00
sds               6.00     0.00 5609.00    2.00 89840.00  2048.00    32.75   143.12   25.50   25.50   37.00   0.18 100.00
sdt              14.00     1.00 5748.00    4.00 92208.00  2060.00    32.78   142.72   24.78   24.78   21.75   0.17 100.00
sdu               9.00     0.00 5773.00    1.00 92528.00     4.00    32.05   143.06   24.76   24.76   14.00   0.17 100.00
sdv              17.00     0.00 6145.00    0.00 98592.00     0.00    32.09   143.08   23.27   23.27    0.00   0.16 100.00
sdw              10.00     0.00 5657.00    0.00 90656.00     0.00    32.05   143.40   25.19   25.19    0.00   0.18 100.00
sdx              10.00     0.00 5751.00    0.00 92176.00     0.00    32.06   143.17   24.93   24.93    0.00   0.17 100.00
sdy               9.00     0.00 5725.00    0.00 91728.00     0.00    32.04   142.21   24.88   24.88    0.00   0.17 100.00
sdz              15.00     0.00 5773.00    0.00 92592.00     0.00    32.08   142.75   24.70   24.70    0.00   0.17 100.00
sdaa             17.00     0.00 5904.00    0.00 94736.00     0.00    32.09   142.99   24.19   24.19    0.00   0.17 100.00
sdab             17.00     0.00 6014.00    0.00 96496.00     0.00    32.09   142.97   23.77   23.77    0.00   0.17 100.00
sdac              6.00     0.00 5763.00    2.00 92304.00  2048.00    32.73   142.97   24.63   24.63   33.50   0.17 100.00
sdad             17.00     1.00 5608.00    4.00 90000.00  2060.00    32.81   142.75   25.41   25.41   23.50   0.18 100.00
sdae             20.00     0.00 6074.00    2.00 97488.00  2048.00    32.76   142.94   23.55   23.55   35.00   0.16 100.00
sdaf             16.00     0.00 5778.00    2.00 92704.00  2048.00    32.79   142.30   24.59   24.59   32.50   0.17 100.00
sdag             12.00     1.00 5840.00    4.00 93632.00  2060.00    32.75   142.43   24.36   24.36   24.25   0.17 100.00

02/07/2019 07:43:23 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.30    0.00    4.02   21.54    0.00   74.13

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb              26.00     0.00 6061.00    0.00 97392.00     0.00    32.14   142.66   23.49   23.49    0.00   0.16 100.00
sdc              14.00     0.00 5823.00    0.00 93408.00     0.00    32.08   142.57   24.50   24.50    0.00   0.17 100.00
sdd              19.00     0.00 5943.00    2.00 95408.00  2048.00    32.79   142.57   24.00   24.00   34.00   0.17 100.00
sde              28.00     0.00 5953.00    2.00 95696.00  2048.00    32.83   143.03   24.01   24.00   29.50   0.17 100.00
sdf              21.00     0.00 5844.00    2.00 93824.00  2048.00    32.80   142.53   24.36   24.36   34.50   0.17 100.00
sdg              28.00     0.00 6001.00    2.00 96464.00  2048.00    32.82   142.70   23.76   23.75   33.00   0.17 100.00
sdh              37.00     0.00 6038.00    2.00 97136.00  2048.00    32.84   142.92   23.42   23.42   34.50   0.17 100.00
sdi              14.00     0.00 5672.00    2.00 90960.00  2048.00    32.78   142.85   25.15   25.15   36.00   0.18 100.00
sdj              13.00     0.00 5830.00    2.00 93488.00  2048.00    32.76   142.43   24.52   24.51   35.50   0.17 100.00
sdk              13.00     0.00 5753.00    2.00 92240.00  2048.00    32.77   142.77   24.80   24.80   33.00   0.17 100.00
sdl              14.00     0.00 5684.00    2.00 91168.00  2048.00    32.79   143.10   25.19   25.19   34.50   0.18 100.00
sdm              19.00     0.00 5718.00    2.00 91808.00  2048.00    32.82   143.08   25.04   25.04   33.50   0.17 100.00
sdn              18.00     0.00 5700.00    2.00 91488.00  2048.00    32.81   142.40   24.97   24.96   36.50   0.18 100.00
sdo              27.00     0.00 6013.00    2.00 96640.00  2048.00    32.81   142.75   23.64   23.64   33.50   0.17 100.00
sdp              29.00     1.00 5999.00    4.00 96432.00  2060.00    32.81   142.87   23.77   23.77   22.50   0.17 100.00
sdq              26.00     0.00 5997.00    2.00 96352.00  2048.00    32.81   143.15   23.81   23.81   32.50   0.17 100.00
sdr              28.00     0.00 6028.00    2.00 96896.00  2048.00    32.82   143.05   23.53   23.52   45.00   0.17 100.00
sds               7.00     1.00 5625.00    4.00 90096.00  2060.00    32.74   142.83   25.33   25.33   27.00   0.18 100.00
sdt              11.00     0.00 5793.00    2.00 92864.00  2048.00    32.76   142.91   24.50   24.50   32.50   0.17 100.00
sdu              21.00     0.00 5813.00    2.00 93328.00  2048.00    32.80   142.97   24.44   24.43   38.00   0.17 100.00
sdv              33.00     0.00 6083.00    2.00 97808.00  2048.00    32.82   143.09   23.53   23.52   33.00   0.16 100.00
sdw              16.00     1.00 5700.00    4.00 91472.00  2060.00    32.80   143.33   25.26   25.26   24.00   0.18 100.00
sdx              18.00     1.00 5789.00    4.00 92896.00  2060.00    32.78   143.19   24.65   24.65   22.25   0.17 100.00
sdy              13.00     1.00 5687.00    4.00 91216.00  2060.00    32.78   142.02   24.96   24.96   22.25   0.18 100.00
sdz              20.00     1.00 5815.00    4.00 93376.00  2060.00    32.80   143.12   24.48   24.48   23.25   0.17 100.00
sdaa             21.00     1.00 5825.00    4.00 93536.00  2060.00    32.80   142.99   24.55   24.55   23.50   0.17 100.00
sdab             25.00     0.00 5955.00    2.00 95680.00  2048.00    32.81   143.03   24.02   24.02   33.00   0.17 100.00
sdac             15.00     0.00 5821.00    0.00 93360.00     0.00    32.08   143.38   24.78   24.78    0.00   0.17 100.00
sdad             14.00     0.00 5657.00    0.00 90736.00     0.00    32.08   142.78   25.28   25.28    0.00   0.18 100.00
sdae             33.00     0.00 6019.00    0.00 96848.00     0.00    32.18   142.77   23.72   23.72    0.00   0.17 100.00
sdaf             16.00     0.00 5837.00    0.00 93632.00     0.00    32.08   141.82   24.35   24.35    0.00   0.17 100.00
sdag             20.00     0.00 5854.00    0.00 93984.00     0.00    32.11   142.39   24.33   24.33    0.00   0.17 100.00

02/07/2019 07:43:24 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.32    0.00    4.11   21.89    0.00   73.67

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb              41.00     0.00 6088.00    2.00 98064.00  2048.00    32.88   142.70   23.53   23.52   37.00   0.16 100.00
sdc              16.00     1.00 5772.00    4.00 92576.00  2060.00    32.77   142.57   24.68   24.69   23.25   0.17 100.00
sdd              20.00     1.00 5948.00    2.00 95504.00    12.00    32.11   142.48   23.96   23.96   12.00   0.17 100.00
sde              28.00     0.00 6000.00    0.00 96432.00     0.00    32.14   142.96   23.80   23.80    0.00   0.17 100.00
sdf              23.00     0.00 5871.00    0.00 94320.00     0.00    32.13   142.75   24.33   24.33    0.00   0.17 100.00
sdg              31.00     0.00 6027.00    0.00 96912.00     0.00    32.16   142.57   23.69   23.69    0.00   0.17 100.00
sdh              36.00     0.00 6037.00    0.00 97232.00     0.00    32.21   142.84   23.91   23.91    0.00   0.17 100.00
sdi              17.00     0.00 5669.00    0.00 90992.00     0.00    32.10   142.85   25.22   25.22    0.00   0.18 100.00
sdj              12.00     0.00 5795.00    0.00 92896.00     0.00    32.06   142.79   24.62   24.62    0.00   0.17 100.00
sdk              15.00     0.00 5715.00    0.00 91696.00     0.00    32.09   143.05   24.89   24.89    0.00   0.17 100.00
sdl              17.00     0.00 5648.00    2.00 90624.00  2048.00    32.80   143.55   25.38   25.37   34.50   0.18 100.00
sdm              13.00     0.00 5719.00    2.00 91712.00  2048.00    32.78   142.86   24.82   24.81   35.50   0.17 100.00
sdn              11.00     0.00 5668.00    2.00 90864.00  2048.00    32.77   142.17   25.06   25.05   35.50   0.18 100.00
sdo              37.00     0.00 6082.00    2.00 97888.00  2048.00    32.85   142.84   23.50   23.50   34.00   0.16 100.00
sdp              30.00     0.00 6024.00    2.00 96880.00  2048.00    32.83   142.81   23.75   23.75   33.00   0.17 100.00
sdq              32.00     0.00 6007.00    2.00 96624.00  2048.00    32.84   143.19   23.89   23.89   33.00   0.17 100.00
sdr              39.00     0.00 6015.00    2.00 96864.00  2048.00    32.88   143.01   24.00   24.00   32.50   0.17 100.00
sds              10.00     0.00 5648.00    2.00 90544.00  2048.00    32.78   142.52   25.25   25.25   37.00   0.18 100.00
sdt              12.00     0.00 5772.00    2.00 92544.00  2048.00    32.76   142.86   24.88   24.88   36.00   0.17 100.00
sdu              17.00     0.00 5806.00    2.00 93184.00  2048.00    32.79   143.29   24.84   24.83   34.00   0.17 100.00
sdv              28.00     0.00 6100.00    2.00 98080.00  2048.00    32.82   143.02   23.37   23.37   29.50   0.16 100.00
sdw               8.00     0.00 5654.00    2.00 90592.00  2048.00    32.76   143.17   25.36   25.36   36.50   0.18 100.00
sdx              16.00     0.00 5740.00    2.00 92112.00  2048.00    32.80   143.17   25.07   25.07   37.50   0.17 100.00
sdy              12.00     0.00 5719.00    2.00 91696.00  2048.00    32.77   142.20   24.76   24.75   36.00   0.17 100.00
sdz              22.00     0.00 5787.00    2.00 92960.00  2048.00    32.82   142.80   24.81   24.80   32.50   0.17 100.00
sdaa             29.00     0.00 5833.00    2.00 93776.00  2048.00    32.84   143.01   24.52   24.51   40.00   0.17 100.00
sdab             31.00     0.00 5983.00    2.00 96224.00  2048.00    32.84   143.05   23.91   23.91   35.00   0.17 100.00
sdac             18.00     0.00 5794.00    2.00 92992.00  2048.00    32.80   142.81   24.66   24.66   34.00   0.17 100.00
sdad             12.00     0.00 5652.00    2.00 90624.00  2048.00    32.78   142.60   25.20   25.19   35.00   0.18 100.00
sdae             28.00     2.00 6039.00    4.00 97072.00  2064.00    32.81   142.88   23.53   23.53   21.75   0.17 100.00
sdaf             20.00     1.00 5784.00    4.00 92864.00  2060.00    32.80   142.31   24.55   24.55   21.75   0.17 100.00
sdag             34.00     0.00 5834.00    2.00 93888.00  2048.00    32.88   142.33   24.41   24.41   35.50   0.17 100.00

02/07/2019 07:43:25 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.31    0.00    4.10   21.75    0.00   73.84

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb              40.00     0.00 6081.00    2.00 97952.00  2048.00    32.88   142.84   23.40   23.40   34.00   0.16 100.00
sdc              28.00     0.00 5780.00    2.00 92944.00  2048.00    32.86   142.75   24.69   24.68   35.50   0.17 100.00
sdd              30.00     0.00 5900.00    2.00 94880.00  2048.00    32.85   142.51   24.10   24.10   38.50   0.17 100.00
sde              31.00     0.00 5980.00    2.00 96144.00  2048.00    32.83   142.73   23.86   23.86   33.00   0.17 100.00
sdf              33.00     0.00 5824.00    2.00 93712.00  2048.00    32.87   142.88   24.56   24.55   33.00   0.17 100.00
sdg              38.00     0.00 6023.00    2.00 96976.00  2048.00    32.87   142.71   23.71   23.71   33.00   0.17 100.00
sdh              43.00     0.00 6025.00    2.00 97056.00  2048.00    32.89   142.82   23.70   23.70   33.50   0.17 100.00
sdi              23.00     0.00 5726.00    2.00 91984.00  2048.00    32.83   142.56   24.89   24.89   35.50   0.17 100.00
sdj              19.00     0.00 5802.00    2.00 93152.00  2048.00    32.80   142.66   24.61   24.60   34.00   0.17 100.00
sdk              20.00     0.00 5731.00    2.00 92016.00  2048.00    32.81   143.12   25.10   25.10   37.50   0.17 100.10
sdl              20.00     0.00 5659.00    0.00 90880.00     0.00    32.12   143.30   25.35   25.35    0.00   0.18 100.00
sdm              15.00     0.00 5714.00    0.00 91664.00     0.00    32.08   142.78   25.14   25.14    0.00   0.18 100.00
sdn              22.00     0.00 5684.00    0.00 91296.00     0.00    32.12   142.44   25.00   25.00    0.00   0.18 100.00
sdo              35.00     0.00 6071.00    0.00 97712.00     0.00    32.19   142.88   23.61   23.61    0.00   0.16 100.00
