Linux 4.14.35-1844.1.3.el7uek.x86_64 (instance-20190207-1400) 	02/07/2019 	_x86_64_	(104 CPU)

02/07/2019 07:49:43 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.26    0.00    2.34    4.43    0.00   92.97

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sdac              4.00    34.00 12097.00 11973.00 48404.00 50072.00     8.18   140.56    5.83    2.24    9.45   0.04 100.00
sdad              5.00    79.00 13641.00 13701.00 54580.00 57164.00     8.17   139.11    5.08    1.97    8.18   0.04 100.10
sdae              3.00    12.00 7394.00 7596.00 29588.00 32476.00     8.28   141.37    9.43    3.49   15.22   0.07 100.00
sdaf              1.00    46.00 12519.00 12647.00 50080.00 52812.00     8.18   140.31    5.57    2.16    8.95   0.04 100.00
sdag              1.00     6.00 6215.00 6288.00 24864.00 27220.00     8.33   142.41   11.38    4.38   18.30   0.08 100.10

02/07/2019 07:50:01 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           1.45    0.00   18.43   10.05    0.00   70.07

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    4.00     0.00   156.00    78.00     0.00    0.25    0.00    0.25   0.25   0.10
sdb               5.00    23.00 10573.00 10514.00 42312.00 44188.00     8.20    86.87    4.08    1.85    6.33   0.05  99.40
sdc              11.00    70.00 13450.00 13344.00 53844.00 55696.00     8.18   139.84    5.22    1.97    8.49   0.04 100.20
sdd               1.00     0.00 8881.00 8742.00 35528.00 37008.00     8.23    17.84    1.01    0.96    1.07   0.06  99.60
sde               5.00    21.00 10094.00 10023.00 40396.00 42216.00     8.21   140.70    6.99    2.70   11.31   0.05 100.10
sdf               2.00     5.00 5396.00 5411.00 21592.00 23704.00     8.38   141.85   13.07    5.12   21.00   0.09 100.10
sdg               0.00     5.00 5477.00 5442.00 21908.00 23828.00     8.38   141.73   12.93    5.26   20.65   0.09 100.10
sdh               9.00    91.00 13729.00 13711.00 54952.00 57248.00     8.18   139.78    5.09    1.96    8.22   0.04 100.20
sdi               8.00    62.00 12307.00 12287.00 49256.00 51440.00     8.19   139.19    5.66    2.24    9.07   0.04 100.10
sdj               3.00    12.00 7146.00 7185.00 28596.00 30828.00     8.29   142.76    9.95    4.07   15.80   0.07 100.10
sdk               6.00    21.00 9577.00 9564.00 38332.00 40380.00     8.22   140.57    7.33    2.78   11.89   0.05 100.20
sdl              12.00   110.00 12522.00 12336.00 50136.00 53868.00     8.37   140.44    5.64    2.18    9.16   0.04 100.10
sdm              11.00    89.00 13348.00 13243.00 53436.00 57408.00     8.34   139.42    5.21    2.01    8.43   0.04 100.10
sdn               2.00    26.00 7531.00 7605.00 30132.00 34604.00     8.55   141.68    9.36    3.60   15.06   0.07 100.10
sdo               0.00    12.00 7643.00 7554.00 30572.00 34344.00     8.54   140.41    9.26    3.55   15.03   0.07 100.10
sdp               2.00    30.00 7404.00 7325.00 29624.00 33508.00     8.57   139.71    9.48    3.98   15.05   0.07 100.10
sdq               5.00    44.00 12047.00 12022.00 48208.00 52340.00     8.35   140.65    5.84    2.26    9.42   0.04 100.10
sdr               2.00    27.00 9928.00 9739.00 39720.00 43144.00     8.43   140.95    7.18    2.70   11.74   0.05 100.10
sds               3.00    22.00 7574.00 7640.00 30308.00 32668.00     8.28   141.97    9.33    3.61   15.00   0.07 100.10
sdt               8.00    96.00 13073.00 13022.00 52320.00 54496.00     8.19   139.81    5.36    2.06    8.66   0.04 100.10
sdu               9.00    97.00 13229.00 12940.00 52952.00 54192.00     8.19   140.25    5.35    2.02    8.75   0.04 100.20
sdv               6.00    80.00 13253.00 13319.00 53028.00 55632.00     8.18   140.59    5.28    2.02    8.53   0.04 100.20
sdw               0.00     1.00 6836.00 6926.00 27344.00 29748.00     8.30    21.24    1.50    1.42    1.57   0.07  99.30
sdx               1.00     9.00 6485.00 6476.00 25944.00 27980.00     8.32   142.26   10.98    4.48   17.48   0.08 100.20
sdy              11.00    94.00 13796.00 13536.00 55228.00 56556.00     8.18   139.15    5.08    1.99    8.23   0.04 100.20
sdz              11.00    79.00 13023.00 12963.00 52136.00 54204.00     8.18   140.72    5.42    2.10    8.76   0.04 100.20
sdaa              3.00    10.00 7012.00 7089.00 28060.00 30436.00     8.30   141.20   10.03    3.73   16.26   0.07 100.20
sdab              0.00    14.00 7350.00 7202.00 29400.00 30904.00     8.29   141.40    9.71    3.64   15.91   0.07 100.20
sdac              6.00    51.00 12347.00 12519.00 49412.00 52320.00     8.18   140.68    5.66    2.15    9.11   0.04 100.20
sdad             19.00   130.00 13452.00 13406.00 53888.00 56184.00     8.20   138.98    5.17    2.02    8.34   0.04 100.10
sdae              0.00     9.00 7372.00 7428.00 29488.00 31788.00     8.28   141.07    9.54    3.53   15.50   0.07 100.10
sdaf              5.00    56.00 12534.00 12627.00 50156.00 52768.00     8.18   140.39    5.58    2.12    9.02   0.04 100.10
sdag              0.00     5.00 6222.00 6159.00 24888.00 26696.00     8.33   142.54   11.49    4.37   18.69   0.08 100.10

02/07/2019 07:50:02 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           1.46    0.00   18.39   10.57    0.00   69.59

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb               3.00    27.00 11561.00 11541.00 46256.00 48312.00     8.19   126.17    5.46    2.25    8.67   0.04  99.10
sdc              25.00   144.00 13310.00 12866.00 53340.00 54072.00     8.21   139.81    5.34    2.03    8.77   0.04 100.00
sdd               1.00     3.00 9231.00 9295.00 36928.00 39232.00     8.22    31.65    1.71    1.17    2.25   0.05  99.80
sde               1.00    30.00 10121.00 9967.00 40488.00 43044.00     8.32   140.41    6.96    2.67   11.32   0.05 100.00
sdf               2.00     9.00 5409.00 5343.00 21644.00 25488.00     8.77   142.35   13.26    5.32   21.31   0.09 100.00
sdg               0.00     6.00 5360.00 5500.00 21440.00 26108.00     8.76   143.67   13.25    5.25   21.05   0.09 100.00
sdh              35.00   236.00 13971.00 13855.00 56024.00 60428.00     8.37   140.38    5.04    1.94    8.17   0.04 100.00
sdi              19.00    86.00 10871.00 10891.00 43564.00 47988.00     8.41   133.13    6.15    2.47    9.83   0.05  99.60
sdj               2.00    20.00 7099.00 7330.00 28404.00 33476.00     8.58   142.32    9.85    4.00   15.51   0.07 100.10
sdk               1.00    12.00 9502.00 9535.00 38012.00 42268.00     8.43   140.67    7.39    2.86   11.90   0.05 100.00
sdl              38.00   274.00 12454.00 12322.00 49968.00 52420.00     8.27   140.35    5.69    2.20    9.22   0.04 100.00
sdm              29.00   211.00 13639.00 13331.00 54672.00 56196.00     8.22   139.87    5.21    2.04    8.46   0.04 100.00
sdn               4.00    27.00 7637.00 7678.00 30564.00 32860.00     8.28   141.06    9.22    3.53   14.89   0.07 100.10
sdo               1.00    18.00 7822.00 7515.00 31292.00 32172.00     8.28   142.78    9.30    3.72   15.12   0.07 100.00
sdp               2.00    21.00 7585.00 7452.00 30348.00 31932.00     8.28   141.36    9.40    3.94   14.95   0.07 100.00
sdq              10.00    70.00 12068.00 12088.00 48312.00 50668.00     8.20   140.84    5.84    2.29    9.39   0.04 100.00
sdr               1.00    36.00 10157.00 9974.00 40632.00 42080.00     8.22   141.12    7.01    2.71   11.38   0.05 100.00
sds               2.00    25.00 7335.00 7297.00 29348.00 31348.00     8.30   142.17    9.71    3.77   15.68   0.07 100.00
sdt              20.00   240.00 13144.00 12916.00 52660.00 54656.00     8.24   140.15    5.38    2.07    8.74   0.04 100.10
sdu              21.00   206.00 12794.00 12579.00 51260.00 53172.00     8.23   140.34    5.53    2.12    8.99   0.04 100.10
sdv              24.00   153.00 13106.00 13059.00 52528.00 54888.00     8.21   140.22    5.36    2.05    8.69   0.04 100.00
sdw               1.00     0.00 6852.00 7000.00 27412.00 30040.00     8.30    26.30    1.95    1.54    2.34   0.07  99.30
sdx               0.00    13.00 6446.00 6335.00 25784.00 27432.00     8.33   142.53   11.20    4.50   18.02   0.08 100.00
sdy              26.00   207.00 13184.00 13020.00 52840.00 54932.00     8.23   138.79    5.30    2.08    8.55   0.04 100.00
sdz              25.00   169.00 12994.00 12914.00 52076.00 54360.00     8.22   140.54    5.41    2.09    8.75   0.04 100.10
sdaa              2.00    16.00 7109.00 6973.00 28444.00 29996.00     8.30   141.34   10.01    3.74   16.40   0.07 100.00
sdab              0.00    11.00 7555.00 7292.00 30220.00 31252.00     8.28   140.90    9.48    3.61   15.57   0.07 100.00
sdac              6.00    62.00 12096.00 11801.00 48408.00 49492.00     8.19   140.16    5.87    2.23    9.60   0.04 100.00
sdad             38.00   318.00 13783.00 13623.00 55284.00 57800.00     8.25   138.88    5.07    1.95    8.23   0.04 100.00
sdae              2.00    17.00 7444.00 7269.00 29784.00 31184.00     8.29   140.91    9.57    3.63   15.65   0.07 100.00
sdaf             13.00   104.00 12823.00 12793.00 51344.00 53628.00     8.20   140.25    5.48    2.11    8.85   0.04 100.00
sdag              1.00     7.00 6155.00 6283.00 24624.00 27200.00     8.33   142.25   11.47    4.34   18.47   0.08 100.00

02/07/2019 07:50:03 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           1.42    0.00   18.41   10.66    0.00   69.51

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb               5.00    44.00 12459.00 12262.00 49856.00 53304.00     8.35   121.87    4.96    2.12    7.85   0.04  99.20
sdc              47.00   403.00 13228.00 12581.00 53100.00 56008.00     8.46   139.60    5.41    2.04    8.95   0.04  99.90
sdd               0.00     2.00 8989.00 9023.00 35956.00 40180.00     8.45    24.75    1.37    1.11    1.64   0.06  99.60
sde               3.00    18.00 10046.00 10036.00 40196.00 43280.00     8.31   140.43    7.02    2.68   11.37   0.05  99.90
sdf               0.00    11.00 5223.00 5249.00 20892.00 23076.00     8.40   144.08   13.77    5.44   22.05   0.10  99.90
sdg               1.00     8.00 5249.00 5415.00 21000.00 23732.00     8.39   142.32   13.31    5.30   21.08   0.09 100.00
sdh              89.00   692.00 14139.00 13568.00 56912.00 59080.00     8.37   139.86    5.04    1.96    8.25   0.04 100.00
sdi              13.00   156.00 9678.00 9362.00 38764.00 40100.00     8.28    92.50    4.81    2.14    7.57   0.05  98.30
sdj               2.00    20.00 7205.00 7193.00 28828.00 30896.00     8.30   141.35    9.83    4.04   15.63   0.07  99.90
sdk               2.00    19.00 9593.00 9735.00 38380.00 41056.00     8.22   140.70    7.29    2.79   11.72   0.05  99.90
sdl             109.00   650.00 12780.00 12322.00 51544.00 53912.00     8.40   140.18    5.57    2.19    9.07   0.04  99.90
sdm             121.00   588.00 13799.00 13302.00 55680.00 57576.00     8.36   139.98    5.17    2.02    8.45   0.04  99.90
sdn               3.00    29.00 7492.00 7813.00 29980.00 33408.00     8.28   141.41    9.26    3.58   14.70   0.07  99.90
sdo               1.00    16.00 7706.00 7780.00 30828.00 33220.00     8.27   141.98    9.18    3.59   14.72   0.06  99.90
sdp               7.00    20.00 7470.00 7406.00 29908.00 31744.00     8.29   140.11    9.42    3.98   14.92   0.07 100.00
sdq              19.00   124.00 12403.00 12282.00 49688.00 51664.00     8.21   140.41    5.68    2.21    9.19   0.04  99.90
sdr               3.00    35.00 10404.00 10264.00 41628.00 43232.00     8.21   140.76    6.81    2.60   11.09   0.05  99.90
sds               2.00    21.00 7270.00 7262.00 29088.00 31172.00     8.29   140.97    9.70    3.83   15.58   0.07  99.90
sdt              76.00   476.00 12553.00 12063.00 50516.00 52192.00     8.34   139.31    5.67    2.21    9.26   0.04  99.80
sdu              78.00   460.00 13146.00 12849.00 52896.00 55272.00     8.32   139.44    5.37    2.04    8.77   0.04  99.80
sdv              56.00   413.00 12931.00 12611.00 51944.00 54116.00     8.30   140.24    5.47    2.10    8.93   0.04  99.90
sdw               1.00     0.00 6695.00 6797.00 26784.00 29228.00     8.30    24.23    1.80    1.54    2.06   0.07  98.70
sdx               2.00     9.00 6506.00 6622.00 26032.00 28564.00     8.32   142.14   10.82    4.35   17.18   0.08  99.90
sdy              94.00   582.00 13813.00 13383.00 55628.00 57912.00     8.35   138.56    5.10    1.98    8.32   0.04  99.90
sdz              59.00   469.00 13197.00 12779.00 53024.00 55016.00     8.32   139.76    5.38    2.07    8.80   0.04  99.80
sdaa              5.00    17.00 7038.00 7051.00 28172.00 30312.00     8.30   141.04   10.04    3.78   16.30   0.07  99.80
sdab              1.00    15.00 7463.00 7253.00 29856.00 31112.00     8.29   141.26    9.60    3.64   15.75   0.07  99.90
sdac             16.00   121.00 11914.00 11978.00 47720.00 52476.00     8.39   140.47    5.88    2.23    9.52   0.04  99.90
sdad            138.00   716.00 13648.00 12935.00 55144.00 58676.00     8.56   138.90    5.21    2.02    8.57   0.04 100.00
sdae              6.00    12.00 7421.00 7258.00 29708.00 33160.00     8.57   141.28    9.64    3.68   15.74   0.07  99.90
sdaf             43.00   237.00 12568.00 12569.00 50444.00 55288.00     8.41   140.62    5.58    2.15    9.01   0.04 100.10
sdag              1.00     7.00 5521.00 5669.00 22088.00 26784.00     8.73   141.97   12.62    4.98   20.05   0.09  99.90

02/07/2019 07:50:04 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           1.58    0.00   18.29   10.53    0.00   69.60

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb               4.00    34.00 9144.00 9276.00 36592.00 39276.00     8.24    60.12    3.23    1.45    4.97   0.05  96.00
sdc             183.00   939.00 13592.00 12852.00 55092.00 57180.00     8.49   139.62    5.28    2.01    8.74   0.04 100.10
sdd               3.00    32.00 10763.00 10967.00 43064.00 46032.00     8.20    69.05    3.15    1.52    4.75   0.05 100.00
sde               4.00    37.00 10008.00 9878.00 40048.00 41700.00     8.22   140.17    7.05    2.78   11.36   0.05 100.10
sdf               0.00     4.00 5095.00 5130.00 20380.00 22580.00     8.40   140.61   13.75    5.48   21.96   0.10 100.10
sdg               4.00     9.00 6431.00 6327.00 25740.00 27384.00     8.33   142.11   11.20    4.35   18.17   0.08 100.00
sdh             580.00  1271.00 14235.00 13751.00 59260.00 62148.00     8.68   139.78    4.99    1.93    8.15   0.04 100.00
sdi              63.00   423.00 12200.00 12240.00 49052.00 52704.00     8.33   111.90    4.61    1.95    7.26   0.04 100.10
sdj               2.00    19.00 7337.00 7319.00 29356.00 31388.00     8.29   141.87    9.66    3.98   15.36   0.07 100.10
sdk               0.00    30.00 9611.00 9705.00 38444.00 40972.00     8.22   140.33    7.26    2.79   11.69   0.05 100.20
sdl             514.00  1237.00 13074.00 12399.00 54364.00 56608.00     8.71   139.92    5.50    2.15    9.04   0.04 100.10
sdm             643.00  1317.00 13734.00 12997.00 57508.00 59332.00     8.74   140.18    5.24    2.04    8.62   0.04 100.10
sdn               1.00    28.00 7608.00 7837.00 30436.00 33488.00     8.28   141.43    9.13    3.53   14.57   0.06 100.10
sdo               1.00    15.00 7503.00 7778.00 30016.00 33208.00     8.27   143.65    9.40    3.69   14.90   0.07 100.10
sdp               1.00    22.00 7585.00 7419.00 30344.00 31804.00     8.28   141.99    9.45    3.97   15.05   0.07 100.20
sdq              36.00   277.00 12150.00 11971.00 48744.00 53052.00     8.44   140.92    5.83    2.27    9.45   0.04 100.20
sdr               0.00    40.00 9801.00 9714.00 39204.00 43100.00     8.43   141.28    7.22    2.72   11.76   0.05 100.20
sds               1.00    34.00 7602.00 7515.00 30412.00 34272.00     8.56   142.95    9.47    3.66   15.34   0.07 100.20
sdt             462.00  1311.00 13168.00 12231.00 54508.00 58168.00     8.87   139.62    5.50    2.10    9.17   0.04 100.10
sdu             428.00  1132.00 13170.00 12359.00 54368.00 57972.00     8.80   139.98    5.49    2.08    9.13   0.04 100.10
sdv             247.00  1038.00 13068.00 12506.00 53248.00 58216.00     8.72   140.40    5.51    2.10    9.07   0.04 100.10
sdw               1.00     7.00 7297.00 7077.00 29192.00 32416.00     8.57    38.58    2.69    2.03    3.36   0.07  99.70
sdx               1.00    19.00 6355.00 6495.00 25424.00 30136.00     8.65   142.48   11.11    4.47   17.60   0.08 100.20
sdy             677.00  1328.00 13933.00 13006.00 58440.00 61424.00     8.90   139.27    5.16    2.01    8.54   0.04 100.20
