Linux 4.14.35-1844.1.3.el7uek.x86_64 (instance-20190207-1400) 	02/07/2019 	_x86_64_	(104 CPU)

02/07/2019 07:47:40 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.23    0.00    2.01    3.80    0.00   93.96

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sdu               0.00    15.00    0.00  206.00     0.00 55820.00   541.94   130.35  532.67    0.00  532.67   4.85 100.00
sdv               0.00    31.00    0.00  240.00     0.00 72192.00   601.60   143.00  548.08    0.00  548.08   4.17 100.00
sdw               0.00    48.00    0.00  369.00     0.00 106240.00   575.83   142.53  381.24    0.00  381.24   2.71 100.00
sdx               0.00    38.00    0.00  248.00     0.00 71424.00   576.00   142.92  552.31    0.00  552.31   4.03 100.00
sdy               0.00   160.00    0.00  688.00     0.00 213504.00   620.65   142.18  203.62    0.00  203.62   1.45 100.00
sdz               0.00    33.00    0.00  243.00     0.00 72448.00   596.28   143.00  485.85    0.00  485.85   4.12 100.00
sdaa              0.00    22.00    0.00  216.00     0.00 59652.00   552.33   143.17  653.21    0.00  653.21   4.63 100.00
sdab              0.00    16.00    0.00  210.00     0.00 59648.00   568.08   144.02  654.40    0.00  654.40   4.76 100.00
sdac              0.00    38.00    0.00  224.00     0.00 68868.00   614.89   142.84  567.68    0.00  567.68   4.46 100.00
sdad              0.00    13.00    0.00  195.00     0.00 54016.00   554.01   143.01  619.91    0.00  619.91   5.13 100.00
sdae              0.00    36.00    0.00  221.00     0.00 67840.00   613.94   142.97  665.47    0.00  665.47   4.52 100.00
sdaf              0.00   177.00    0.00  676.00     0.00 212992.00   630.15   143.04  199.86    0.00  199.86   1.48 100.00
sdag              0.00    51.00    0.00  382.00     0.00 109824.00   574.99   143.12  368.95    0.00  368.95   2.62 100.00

02/07/2019 07:48:29 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.70    0.00    1.18   22.61    0.00   75.51

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb               0.00    63.00    0.00  237.00     0.00 74752.00   630.82   143.16  636.46    0.00  636.46   4.22 100.00
sdc               0.00    45.00    0.00  377.00     0.00 108292.00   574.49   143.25  377.30    0.00  377.30   2.65 100.00
sdd               0.00    44.00    0.00  236.00     0.00 72192.00   611.80   143.09  631.58    0.00  631.58   4.24 100.00
sde               0.00    54.00    0.00  221.00     0.00 66816.00   604.67   144.89  664.81    0.00  664.81   4.52 100.00
sdf               0.00    66.00    0.00  249.00     0.00 80128.00   643.60   143.28  593.19    0.00  593.19   4.02 100.00
sdg               0.00    46.00    0.00  228.00     0.00 71680.00   628.77   143.32  610.94    0.00  610.94   4.39 100.00
sdh               0.00    13.00    0.00  185.00     0.00 49920.00   539.68   143.20  672.09    0.00  672.09   5.41 100.00
sdi               0.00   155.00    0.00  676.00     0.00 212992.00   630.15   142.66  211.63    0.00  211.63   1.48 100.00
sdj               0.00   211.00    0.00  625.00     0.00 213248.00   682.39   140.17  235.90    0.00  235.90   1.60 100.00
sdk               0.00    35.00    0.00  376.00     0.00 104192.00   554.21   142.86  384.55    0.00  384.55   2.66 100.00
sdl               0.00    51.00    0.00  225.00     0.00 70400.00   625.78   143.00  638.62    0.00  638.62   4.44 100.00
sdm               0.00    40.00    0.00  267.00     0.00 83200.00   623.22   142.73  566.27    0.00  566.27   3.75 100.00
sdn               0.00   195.00    0.00  651.00     0.00 210176.00   645.70   141.91  217.12    0.00  217.12   1.54 100.00
sdo               0.00    58.00    0.00  233.00     0.00 78336.00   672.41   141.38  595.06    0.00  595.06   4.29 100.00
sdp               0.00    30.00    0.00  216.00     0.00 59648.00   552.30   143.40  655.90    0.00  655.90   4.63 100.00
sdq               0.00     7.00    0.00  100.00     0.00 38400.00   768.00   132.40  921.91    0.00  921.91  10.00 100.00
sdr               0.00    18.00    0.00  216.00     0.00 58112.00   538.07   143.07  684.74    0.00  684.74   4.63 100.00
sds               0.00    11.00    0.00  181.00     0.00 48896.00   540.29   143.00  852.58    0.00  852.58   5.52 100.00
sdt               0.00    32.00    0.00  214.00     0.00 63744.00   595.74   143.48  682.00    0.00  682.00   4.67 100.00
sdu               0.00    14.00    0.00  203.00     0.00 54784.00   539.74   143.11  669.77    0.00  669.77   4.93 100.00
sdv               0.00    55.00    0.00  238.00     0.00 70656.00   593.75   142.80  560.42    0.00  560.42   4.20 100.00
sdw               0.00    47.00    0.00  379.00     0.00 105728.00   557.93   143.01  364.83    0.00  364.83   2.64 100.00
sdx               0.00    38.00    0.00  238.00     0.00 71424.00   600.20   143.77  618.96    0.00  618.96   4.20 100.00
sdy               0.00   186.00    0.00  661.00     0.00 212992.00   644.45   141.96  214.06    0.00  214.06   1.51 100.00
sdz               0.00    50.00    0.00  237.00     0.00 71168.00   600.57   143.83  713.54    0.00  713.54   4.22 100.00
sdaa              0.00    17.00    0.00  215.00     0.00 60672.00   564.39   143.80  667.69    0.00  667.69   4.65 100.00
sdab              0.00    26.00    0.00  215.00     0.00 59904.00   557.25   142.74  660.13    0.00  660.13   4.65 100.00
sdac              0.00    39.00    0.00  220.00     0.00 67328.00   612.07   143.93  645.82    0.00  645.82   4.55 100.00
sdad              0.00    13.00    0.00  202.00     0.00 55040.00   544.95   142.99  756.26    0.00  756.26   4.95 100.00
sdae              0.00    28.00    0.00  225.00     0.00 67328.00   598.47   143.31  624.65    0.00  624.65   4.44 100.00
sdaf              0.00   188.00    0.00  634.00     0.00 213504.00   673.51   142.12  232.87    0.00  232.87   1.58 100.10
sdag              0.00    45.00    0.00  387.00     0.00 110592.00   571.53   143.25  370.57    0.00  370.57   2.59 100.10

02/07/2019 07:48:30 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.69    0.00    1.17   20.40    0.00   77.74

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00   12.00     0.00    68.00    11.33     0.04    3.75    0.00    3.75   0.58   0.70
sdb               0.00    44.00    0.00  235.00     0.00 71168.00   605.69   143.10  610.85    0.00  610.85   4.26 100.00
sdc               0.00    59.00    0.00  377.00     0.00 108032.00   573.11   142.66  368.95    0.00  368.95   2.65 100.00
sdd               0.00    55.00    0.00  235.00     0.00 70144.00   596.97   143.76  598.81    0.00  598.81   4.26 100.00
sde               0.00    23.00    0.00  222.00     0.00 69376.00   625.01   144.37  644.84    0.00  644.84   4.50 100.00
sdf               0.00    63.00    0.00  256.00     0.00 80128.00   626.00   143.08  595.48    0.00  595.48   3.91 100.00
sdg               0.00    52.00    0.00  236.00     0.00 70912.00   600.95   143.15  574.25    0.00  574.25   4.24 100.00
sdh               0.00    17.00    0.00  183.00     0.00 49152.00   537.18   143.74  820.70    0.00  820.70   5.46 100.00
sdi               0.00   264.00    0.00  594.00     0.00 211712.00   712.84   138.20  226.90    0.00  226.90   1.68 100.00
sdj               0.00   289.00    0.00  578.00     0.00 212736.00   736.11   135.82  243.98    0.00  243.98   1.73 100.00
sdk               0.00    36.00    0.00  369.00     0.00 104448.00   566.11   142.48  377.70    0.00  377.70   2.71 100.00
sdl               0.00    61.00    0.00  233.00     0.00 71936.00   617.48   143.26  611.28    0.00  611.28   4.29 100.00
sdm               0.00    58.00    0.00  269.00     0.00 82944.00   616.68   142.12  521.60    0.00  521.60   3.72 100.00
sdn               0.00   239.00    0.00  598.00     0.00 211200.00   706.35   138.29  226.64    0.00  226.64   1.67 100.00
sdo               0.00    71.00    0.00  254.00     0.00 81920.00   645.04   143.38  562.72    0.00  562.72   3.94 100.00
sdp               0.00    26.00    0.00  203.00     0.00 58112.00   572.53   142.95  704.94    0.00  704.94   4.93 100.00
sdq               0.00     9.00    0.00  142.00     0.00 46080.00   649.01   143.66 1044.82    0.00 1044.82   7.04 100.00
sdr               0.00    16.00    0.00  206.00     0.00 57600.00   559.22   143.99  719.15    0.00  719.15   4.85 100.00
sds               0.00     6.00    0.00  185.00     0.00 49664.00   536.91   143.40  831.34    0.00  831.34   5.41 100.00
sdt               0.00    42.00    0.00  210.00     0.00 62208.00   592.46   143.10  687.58    0.00  687.58   4.76 100.00
sdu               0.00    22.00    0.00  198.00     0.00 55296.00   558.55   143.48  686.62    0.00  686.62   5.05 100.00
sdv               0.00    45.00    0.00  230.00     0.00 72448.00   629.98   143.55  601.16    0.00  601.16   4.35 100.00
sdw               0.00    61.00    0.00  355.00     0.00 107520.00   605.75   143.35  403.04    0.00  403.04   2.82 100.00
sdx               0.00    35.00    0.00  245.00     0.00 71936.00   587.23   142.96  505.78    0.00  505.78   4.08 100.00
sdy               0.00   267.00    0.00  592.00     0.00 212992.00   719.57   135.97  233.34    0.00  233.34   1.69 100.00
sdz               0.00    57.00    0.00  230.00     0.00 71936.00   625.53   143.57  655.07    0.00  655.07   4.35 100.00
sdaa              0.00    18.00    0.00  224.00     0.00 61440.00   548.57   143.24  646.39    0.00  646.39   4.46 100.00
sdab              0.00    23.00    0.00  216.00     0.00 62464.00   578.37   143.16  673.93    0.00  673.93   4.63 100.00
sdac              0.00    36.00    0.00  220.00     0.00 65792.00   598.11   143.51  651.90    0.00  651.90   4.55 100.00
sdad              0.00    16.00    0.00  201.00     0.00 55808.00   555.30   143.51  724.66    0.00  724.66   4.98 100.10
sdae              0.00    49.00    0.00  223.00     0.00 66560.00   596.95   143.64  590.62    0.00  590.62   4.49 100.10
sdaf              0.00   288.00    0.00  572.00     0.00 211456.00   739.36   133.05  232.15    0.00  232.15   1.75 100.00
sdag              0.00    61.00    0.00  370.00     0.00 110336.00   596.41   143.11  386.74    0.00  386.74   2.70 100.00

02/07/2019 07:48:31 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.61    0.00    1.07   25.57    0.00   72.75

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb               0.00    40.00    0.00  196.00     0.00 65536.00   668.73   130.20  681.40    0.00  681.40   5.10 100.00
sdc               0.00    39.00    0.00  374.00     0.00 108044.00   577.78   126.44  352.90    0.00  352.90   2.67 100.00
sdd               0.00    31.00    0.00  223.00     0.00 72704.00   652.05   129.77  667.60    0.00  667.60   4.48 100.00
sde               0.00    29.00    0.00  240.00     0.00 66816.00   556.80   144.28  638.82    0.00  638.82   4.17 100.00
sdf               0.00    48.00    0.00  243.00     0.00 79616.00   655.28   127.48  586.41    0.00  586.41   4.12 100.00
sdg               0.00    43.00    0.00  229.00     0.00 72200.00   630.57   124.61  692.18    0.00  692.18   4.37 100.00
sdh               0.00    15.00    0.00  177.00     0.00 49664.00   561.18   143.32  830.01    0.00  830.01   5.65 100.00
sdi               0.00    36.00    0.00  749.00     0.00 215052.00   574.24   130.45  175.24    0.00  175.24   1.34 100.00
sdj               0.00    26.00    0.00  733.00     0.00 212492.00   579.79   133.91  182.75    0.00  182.75   1.36 100.00
sdk               0.00    38.00    0.00  372.00     0.00 103944.00   558.84   135.55  365.31    0.00  365.31   2.69 100.00
sdl               0.00    61.00    0.00  222.00     0.00 70656.00   636.54   141.40  609.32    0.00  609.32   4.50 100.00
sdm               0.00    64.00    0.00  258.00     0.00 83208.00   645.02   134.36  639.04    0.00  639.04   3.88 100.00
sdn               0.00   115.00    0.00  661.00     0.00 211980.00   641.39   132.34  192.92    0.00  192.92   1.51 100.00
sdo               0.00    90.00    0.00  208.00     0.00 70920.00   681.92   125.63  648.06    0.00  648.06   4.81 100.00
sdp               0.00    26.00    0.00  197.00     0.00 59144.00   600.45   140.30  698.58    0.00  698.58   5.08 100.00
sdq               0.00    10.00    0.00  159.00     0.00 43008.00   540.98   143.28  980.75    0.00  980.75   6.29 100.00
sdr               0.00     6.00    0.00  208.00     0.00 57856.00   556.31   117.58  728.58    0.00  728.58   4.81 100.00
sds               0.00     8.00    0.00  184.00     0.00 48896.00   531.48   142.12  732.35    0.00  732.35   5.43 100.00
sdt               0.00    24.00    0.00  208.00     0.00 64000.00   615.38   126.90  744.19    0.00  744.19   4.81 100.00
sdu               0.00    14.00    0.00  199.00     0.00 55040.00   553.17   142.84  673.71    0.00  673.71   5.03 100.00
sdv               0.00    40.00    0.00  243.00     0.00 71936.00   592.07   143.08  619.21    0.00  619.21   4.12 100.00
sdw               0.00    55.00    0.00  359.00     0.00 106760.00   594.76   131.83  394.78    0.00  394.78   2.79 100.00
sdx               0.00    20.00    0.00  244.00     0.00 70912.00   581.25   125.37  577.45    0.00  577.45   4.10 100.00
sdy               0.00    86.00    0.00  678.00     0.00 214796.00   633.62   125.36  183.87    0.00  183.87   1.47 100.00
sdz               0.00    41.00    0.00  234.00     0.00 72200.00   617.09   107.57  649.85    0.00  649.85   4.27 100.00
sdaa              0.00    14.00    0.00  218.00     0.00 60928.00   558.97   134.93  652.28    0.00  652.28   4.59 100.00
sdab              0.00    38.00    0.00  270.00     0.00 77824.00   576.47   136.95  552.75    0.00  552.75   3.70 100.00
sdac              0.00    38.00    0.00  225.00     0.00 67584.00   600.75   143.10  621.16    0.00  621.16   4.44 100.00
sdad              0.00    19.00    0.00  200.00     0.00 54272.00   542.72   142.03  791.32    0.00  791.32   5.00 100.00
sdae              0.00    30.00    0.00  224.00     0.00 66816.00   596.57   137.67  688.01    0.00  688.01   4.46 100.00
sdaf              0.00    48.00    0.00  728.00     0.00 214032.00   588.00   135.02  189.40    0.00  189.40   1.37 100.00
sdag              0.00    60.00    0.00  376.00     0.00 110604.00   588.32   129.91  387.44    0.00  387.44   2.66 100.00

02/07/2019 07:48:32 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.74    0.00    1.09   29.14    0.00   69.03

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb               0.00    61.00    0.00  218.00     0.00 64524.00   591.96   118.29  517.92    0.00  517.92   4.59 100.00
sdc               0.00    52.00    0.00  369.00     0.00 107008.00   579.99   143.19  352.47    0.00  352.47   2.71 100.00
sdd               0.00    56.00    0.00  246.00     0.00 70924.00   576.62   128.07  468.86    0.00  468.86   4.07 100.00
sde               0.00    44.00    0.00  231.00     0.00 68364.00   591.90   121.69  562.81    0.00  562.81   4.33 100.10
sdf               0.00    90.00    0.00  257.00     0.00 78604.00   611.70   125.67  406.10    0.00  406.10   3.89 100.10
sdg               0.00    57.00    0.00  235.00     0.00 71428.00   607.90   143.54  485.41    0.00  485.41   4.26 100.10
sdh               0.00    16.00    0.00  181.00     0.00 49672.00   548.86   137.71  862.60    0.00  862.60   5.53 100.10
sdi               0.00    40.00    0.00  795.00     0.00 212992.00   535.83   142.69  185.31    0.00  185.31   1.26 100.10
sdj               0.00    37.00    0.00  803.00     0.00 214016.00   533.04   142.79  177.59    0.00  177.59   1.25 100.00
sdk               0.00    55.00    0.00  353.00     0.00 103940.00   588.90   142.65  406.66    0.00  406.66   2.83 100.00
sdl               0.00    44.00    0.00  222.00     0.00 71944.00   648.14   124.94  608.47    0.00  608.47   4.50 100.00
sdm               0.00    74.00    0.00  254.00     0.00 80388.00   632.98   143.31  508.50    0.00  508.50   3.94 100.00
sdn               0.00    28.00    0.00  806.00     0.00 212480.00   527.25   142.70  188.62    0.00  188.62   1.24 100.00
sdo               0.00   102.00    0.00  184.00     0.00 71936.00   781.91   132.05  603.57    0.00  603.57   5.43 100.00
sdp               0.00    30.00    0.00  217.00     0.00 60164.00   554.51   142.65  676.02    0.00  676.02   4.61 100.00
sdq               0.00     5.00    0.00  159.00     0.00 43016.00   541.08   130.45  921.44    0.00  921.44   6.29 100.00
sdr               0.00    27.00    0.00  205.00     0.00 57356.00   559.57   133.46  447.25    0.00  447.25   4.88 100.00
sds               0.00     5.00    0.00  188.00     0.00 48908.00   520.30    94.57  652.80    0.00  652.80   5.32 100.00
sdt               0.00    48.00    0.00  221.00     0.00 62988.00   570.03   123.66  491.68    0.00  491.68   4.52 100.00
sdu               0.00    13.00    0.00  204.00     0.00 55048.00   539.69   135.03  687.73    0.00  687.73   4.90 100.00
sdv               0.00    57.00    0.00  228.00     0.00 70408.00   617.61   132.28  619.19    0.00  619.19   4.39 100.00
sdw               0.00    46.00    0.00  375.00     0.00 106244.00   566.63   143.14  310.53    0.00  310.53   2.67 100.00
sdx               0.00    48.00    0.00  247.00     0.00 71436.00   578.43   135.18  518.55    0.00  518.55   4.05 100.00
sdy               0.00    30.00    0.00  802.00     0.00 213504.00   532.43   142.40  178.26    0.00  178.26   1.25 100.00
sdz               0.00    59.00    0.00  219.00     0.00 70148.00   640.62   143.77  355.28    0.00  355.28   4.57 100.00
sdaa              0.00    28.00    0.00  219.00     0.00 60688.00   554.23   104.99  476.93    0.00  476.93   4.57 100.00
sdab              0.00    41.00    0.00  270.00     0.00 77840.00   576.59   119.01  425.20    0.00  425.20   3.70 100.00
sdac              0.00    50.00    0.00  229.00     0.00 68368.00   597.10   114.68  667.95    0.00  667.95   4.37 100.10
sdad              0.00    13.00    0.00  196.00     0.00 54032.00   551.35    93.07  594.65    0.00  594.65   5.10 100.00
sdae              0.00    45.00    0.00  231.00     0.00 67344.00   583.06   130.32  535.86    0.00  535.86   4.33 100.00
sdaf              0.00    37.00    0.00  798.00     0.00 213504.00   535.10   142.31  179.69    0.00  179.69   1.25 100.00
sdag              0.00    77.00    0.00  370.00     0.00 110084.00   595.05   142.97  319.47    0.00  319.47   2.70 100.00

02/07/2019 07:48:33 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.69    0.00    1.06   23.37    0.00   74.88

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb               0.00    41.00    0.00  199.00     0.00 64768.00   650.93   144.08  693.98    0.00  693.98   5.03 100.00
sdc               0.00    73.00    0.00  356.00     0.00 107008.00   601.17   143.42  418.51    0.00  418.51   2.81 100.00
sdd               0.00    41.00    0.00  226.00     0.00 71168.00   629.81   143.22  614.98    0.00  614.98   4.42 100.00
sde               0.00    59.00    0.00  221.00     0.00 67588.00   611.66   142.72  583.19    0.00  583.19   4.52  99.90
sdf               0.00   103.00    0.00  228.00     0.00 80640.00   707.37   135.89  642.66    0.00  642.66   4.38  99.90
sdg               0.00    54.00    0.00  223.00     0.00 71936.00   645.17   143.04  625.72    0.00  625.72   4.48  99.90
sdh               0.00     9.00    0.00  173.00     0.00 49156.00   568.28   142.57  795.14    0.00  795.14   5.77  99.90
sdi               0.00    38.00    0.00  797.00     0.00 214528.00   538.34   142.37  177.98    0.00  177.98   1.25  99.90
sdj               0.00    54.00    0.00  781.00     0.00 212992.00   545.43   143.19  181.99    0.00  181.99   1.28 100.00
sdk               0.00    60.00    0.00  347.00     0.00 104192.00   600.53   143.91  415.30    0.00  415.30   2.88 100.00
sdl               0.00    62.00    0.00  219.00     0.00 70148.00   640.62   142.70  633.41    0.00  633.41   4.57 100.00
sdm               0.00   108.00    0.00  242.00     0.00 85760.00   708.76   140.88  579.32    0.00  579.32   4.13 100.00
sdn               0.00    52.00    0.00  786.00     0.00 215040.00   547.18   142.72  178.02    0.00  178.02   1.27 100.00
sdo               0.00    20.00    0.00  204.00     0.00 72708.00   712.82   140.70  710.23    0.00  710.23   4.90 100.00
sdp               0.00    19.00    0.00  205.00     0.00 58880.00   574.44   143.61  658.80    0.00  658.80   4.88 100.00
sdq               0.00     8.00    0.00  167.00     0.00 44032.00   527.33   143.15  851.42    0.00  851.42   5.99 100.00
sdr               0.00    22.00    0.00  205.00     0.00 56064.00   546.97   143.45  577.96    0.00  577.96   4.88 100.00
sds               0.00     8.00    0.00  186.00     0.00 49408.00   531.27   143.23  653.16    0.00  653.16   5.38 100.00
sdt               0.00    44.00    0.00  193.00     0.00 60672.00   628.73   143.56  616.64    0.00  616.64   5.18 100.00
sdu               0.00    15.00    0.00  194.00     0.00 52484.00   541.07   143.16  746.63    0.00  746.63   5.15 100.00
sdv               0.00    43.00    0.00  233.00     0.00 71172.00   610.92   143.30  564.09    0.00  564.09   4.29 100.00
sdw               0.00    64.00    0.00  353.00     0.00 105216.00   596.12   142.87  447.23    0.00  447.23   2.83 100.00
sdx               0.00    42.00    0.00  231.00     0.00 71424.00   618.39   143.22  612.47    0.00  612.47   4.33 100.00
sdy               0.00    60.00    0.00  770.00     0.00 210944.00   547.91   142.47  185.12    0.00  185.12   1.30 100.00
sdz               0.00    72.00    0.00  219.00     0.00 71680.00   654.61   141.49  554.23    0.00  554.23   4.57 100.00
sdaa              0.00    15.00    0.00  217.00     0.00 61440.00   566.27   142.68  631.61    0.00  631.61   4.61 100.00
sdab              0.00    34.00    0.00  270.00     0.00 77568.00   574.58   143.67  428.34    0.00  428.34   3.70 100.00
sdac              0.00    36.00    0.00  230.00     0.00 67328.00   585.46   143.40  408.94    0.00  408.94   4.34  99.90
sdad              0.00    18.00    0.00  197.00     0.00 54272.00   550.98   143.05  585.69    0.00  585.69   5.08 100.00
sdae              0.00    28.00    0.00  230.00     0.00 66816.00   581.01   142.81  552.55    0.00  552.55   4.35 100.00
sdaf              0.00    63.00    0.00  781.00     0.00 214528.00   549.37   143.32  176.76    0.00  176.76   1.28 100.00
sdag              0.00    60.00    0.00  361.00     0.00 109568.00   607.02   142.83  411.73    0.00  411.73   2.77 100.00

02/07/2019 07:48:34 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.69    0.00    1.13   22.14    0.00   76.04

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb               0.00    66.00    0.00  191.00     0.00 62464.00   654.07   143.29  714.16    0.00  714.16   5.24 100.00
sdc               0.00    60.00    0.00  359.00     0.00 107008.00   596.14   143.34  403.31    0.00  403.31   2.79 100.00
sdd               0.00    61.00    0.00  225.00     0.00 70912.00   630.33   143.69  595.90    0.00  595.90   4.44 100.00
sde               0.00    34.00    0.00  207.00     0.00 67840.00   655.46   143.56  703.10    0.00  703.10   4.83 100.00
sdf               0.00   110.00    0.00  199.00     0.00 78336.00   787.30   130.23  607.39    0.00  607.39   5.03 100.00
sdg               0.00    60.00    0.00  235.00     0.00 70912.00   603.51   143.03  584.30    0.00  584.30   4.26 100.00
sdh               0.00    17.00    0.00  185.00     0.00 49920.00   539.68   143.55  798.18    0.00  798.18   5.41 100.10
sdi               0.00    63.00    0.00  778.00     0.00 213760.00   549.51   142.45  183.74    0.00  183.74   1.29 100.10
sdj               0.00    83.00    0.00  751.00     0.00 213764.00   569.28   142.78  189.79    0.00  189.79   1.33 100.00
sdk               0.00    73.00    0.00  345.00     0.00 103172.00   598.10   143.02  413.76    0.00  413.76   2.90 100.00
sdl               0.00    56.00    0.00  225.00     0.00 72448.00   643.98   142.98  603.09    0.00  603.09   4.44 100.00
sdm               0.00    82.00    0.00  232.00     0.00 78592.00   677.52   134.52  564.31    0.00  564.31   4.31 100.00
sdn               0.00    63.00    0.00  771.00     0.00 212736.00   551.84   142.23  189.53    0.00  189.53   1.30 100.00
sdo               0.00    11.00    0.00  271.00     0.00 73216.00   540.34   142.32  537.89    0.00  537.89   3.69 100.00
sdp               0.00    19.00    0.00  201.00     0.00 57600.00   573.13   143.76  736.32    0.00  736.32   4.98 100.00
sdq               0.00     3.00    0.00  174.00     0.00 46340.00   532.64   142.59  802.71    0.00  802.71   5.75 100.00
sdr               0.00    28.00    0.00  188.00     0.00 55296.00   588.26   143.39  871.90    0.00  871.90   5.32 100.00
sds               0.00    15.00    0.00  185.00     0.00 49152.00   531.37   143.49  751.74    0.00  751.74   5.41 100.00
sdt               0.00    43.00    0.00  210.00     0.00 64512.00   614.40   142.96  629.55    0.00  629.55   4.76 100.00
sdu               0.00    25.00    0.00  196.00     0.00 55040.00   561.63   143.33  713.35    0.00  713.35   5.10 100.00
sdv               0.00    47.00    0.00  233.00     0.00 71680.00   615.28   143.30  599.86    0.00  599.86   4.29 100.00
sdw               0.00    63.00    0.00  340.00     0.00 106496.00   626.45   143.20  432.44    0.00  432.44   2.94 100.00
sdx               0.00    50.00    0.00  232.00     0.00 70912.00   611.31   143.57  621.63    0.00  621.63   4.31 100.00
sdy               0.00    61.00    0.00  771.00     0.00 213504.00   553.84   142.41  183.58    0.00  183.58   1.30 100.00
sdz               0.00    86.00    0.00  201.00     0.00 67840.00   675.02   133.79  642.21    0.00  642.21   4.98 100.00
sdaa              0.00    26.00    0.00  215.00     0.00 60672.00   564.39   144.00  663.29    0.00  663.29   4.65 100.00
sdab              0.00    41.00    0.00  258.00     0.00 77824.00   603.29   142.86  671.12    0.00  671.12   3.88 100.00
sdac              0.00    39.00    0.00  217.00     0.00 66304.00   611.10   143.54  646.27    0.00  646.27   4.61 100.00
sdad              0.00    21.00    0.00  193.00     0.00 55040.00   570.36   143.25  743.52    0.00  743.52   5.18 100.00
sdae              0.00    51.00    0.00  224.00     0.00 67584.00   603.43   143.39  579.40    0.00  579.40   4.46 100.00
sdaf              0.00    63.00    0.00  767.00     0.00 213760.00   557.39   143.22  189.86    0.00  189.86   1.30 100.00
sdag              0.00    95.00    0.00  341.00     0.00 109056.00   639.62   142.72  416.06    0.00  416.06   2.93 100.00

02/07/2019 07:48:35 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.70    0.00    1.13   21.89    0.00   76.28

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb               0.00    57.00    0.00  200.00     0.00 63232.00   632.32   142.57  709.58    0.00  709.58   5.00 100.00
sdc               0.00    80.00    0.00  350.00     0.00 109824.00   627.57   143.40  421.52    0.00  421.52   2.86 100.00
sdd               0.00    56.00    0.00  224.00     0.00 70144.00   626.29   142.64  644.67    0.00  644.67   4.46 100.00
sde               0.00    68.00    0.00  219.00     0.00 68096.00   621.88   143.10  667.56    0.00  667.56   4.57 100.00
sdf               0.00    29.00    0.00  222.00     0.00 80640.00   726.49   137.98  636.71    0.00  636.71   4.50 100.00
sdg               0.00    61.00    0.00  211.00     0.00 69888.00   662.45   142.72  686.90    0.00  686.90   4.74 100.00
sdh               0.00    14.00    0.00  180.00     0.00 48640.00   540.44   142.49  772.39    0.00  772.39   5.55  99.90
sdi               0.00   101.00    0.00  740.00     0.00 212992.00   575.65   142.50  191.65    0.00  191.65   1.35 100.00
sdj               0.00   106.00    0.00  738.00     0.00 214272.00   580.68   142.27  189.51    0.00  189.51   1.36 100.00
sdk               0.00    56.00    0.00  348.00     0.00 104960.00   603.22   143.18  390.83    0.00  390.83   2.87 100.00
sdl               0.00    76.00    0.00  211.00     0.00 70912.00   672.15   140.54  701.78    0.00  701.78   4.74 100.00
sdm               0.00   101.00    0.00  232.00     0.00 86272.00   743.72   139.20  622.47    0.00  622.47   4.31 100.00
sdn               0.00    99.00    0.00  742.00     0.00 213248.00   574.79   142.75  191.29    0.00  191.29   1.35 100.00
