Linux 4.14.35-1844.1.3.el7uek.x86_64 (instance-20190207-1400) 	02/07/2019 	_x86_64_	(104 CPU)

02/07/2019 07:50:44 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.29    0.00    2.69    4.58    0.00   92.45

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sdq               0.00  3255.00    0.00 22858.00     0.00 108464.00     9.49   139.67    6.11    0.00    6.11   0.04 100.10
sdr               0.00    59.00    0.00 19313.00     0.00 81564.00     8.45   138.44    7.15    0.00    7.15   0.05 100.20
sds               0.00    50.00    0.00 18456.00     0.00 78100.00     8.46   140.97    7.62    0.00    7.62   0.05 100.10
sdt               0.00    28.00    0.00 25349.00     0.00 105584.00     8.33   139.85    5.50    0.00    5.50   0.04 100.20
sdu               0.00    17.00    0.00 26320.00     0.00 109428.00     8.32   138.54    5.27    0.00    5.27   0.04 100.00
sdv               0.00    20.00    0.00 25597.00     0.00 106552.00     8.33   139.60    5.45    0.00    5.45   0.04 100.10
sdw               0.00   153.00    0.00 16659.00     0.00 71316.00     8.56    50.73    3.02    0.00    3.02   0.06  99.90
sdx               0.00    33.00    0.00 15714.00     0.00 67072.00     8.54   130.39    8.30    0.00    8.30   0.06  99.70
sdy               0.00   538.00    0.00 21687.00     0.00 92976.00     8.57    46.35    2.14    0.00    2.14   0.05 100.00
sdz               0.00    23.00    0.00 25939.00     0.00 107932.00     8.32   139.15    5.37    0.00    5.37   0.04 100.00
sdaa              0.00    19.00    0.00 15552.00     0.00 66364.00     8.53   141.48    9.10    0.00    9.10   0.06 100.00
sdab              0.00     3.00    0.00 12543.00     0.00 54260.00     8.65   143.07   11.41    0.00   11.41   0.08 100.00
sdac              0.00    14.00    0.00 24768.00     0.00 103208.00     8.33   140.02    5.65    0.00    5.65   0.04 100.10
sdad              0.00   930.00    0.00 19778.00     0.00 86936.00     8.79   139.69    7.05    0.00    7.05   0.05 100.10
sdae              0.00    72.00    0.00 18895.00     0.00 79948.00     8.46   140.88    7.46    0.00    7.46   0.05 100.10
sdaf              0.00    29.00    0.00 24367.00     0.00 101660.00     8.34   139.75    5.73    0.00    5.73   0.04 100.10
sdag              0.00    10.00    0.00 12065.00     0.00 50340.00     8.34   142.42   11.86    0.00   11.86   0.08 100.30

02/07/2019 07:51:31 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           1.94    0.00   20.66   10.65    0.00   66.75

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    6.00     0.00    32.00    10.67     0.00    0.00    0.00    0.00   0.00   0.00
sdb               0.00    24.00    0.00 24907.00     0.00 103804.00     8.34   139.61    5.60    0.00    5.60   0.04 100.10
sdc               0.00    27.00    0.00 24519.00     0.00 102264.00     8.34   139.72    5.70    0.00    5.70   0.04 100.00
sdd               0.00    22.00    0.00 22287.00     0.00 93316.00     8.37   139.29    6.26    0.00    6.26   0.04 100.00
sde               0.00  1578.00    0.00 24119.00     0.00 106820.00     8.86   139.37    5.77    0.00    5.77   0.04 100.00
sdf               0.00    52.00    0.00 17994.00     0.00 76260.00     8.48   140.77    7.82    0.00    7.82   0.06 100.00
sdg               0.00    46.00    0.00 18751.00     0.00 79268.00     8.45   140.47    7.49    0.00    7.49   0.05 100.00
sdh               0.00    11.00    0.00 23076.00     0.00 96428.00     8.36   139.72    6.05    0.00    6.05   0.04 100.00
sdi               0.00    23.00    0.00 25470.00     0.00 106052.00     8.33    97.29    3.83    0.00    3.83   0.04 100.00
sdj               0.00   102.00    0.00 24501.00     0.00 102496.00     8.37   139.54    5.70    0.00    5.70   0.04 100.00
sdk               0.00   125.00    0.00 25563.00     0.00 106840.00     8.36   139.02    5.45    0.00    5.45   0.04  99.90
sdl               0.00    30.00    0.00 27206.00     0.00 113020.00     8.31   137.90    5.08    0.00    5.08   0.04  99.90
sdm               0.00    30.00    0.00 24316.00     0.00 101464.00     8.35   138.99    5.72    0.00    5.72   0.04 100.00
sdn               0.00  1254.00    0.00 20118.00     0.00 89580.00     8.91   141.01    7.01    0.00    7.01   0.05 100.00
sdo               0.00    12.00    0.00 20426.00     0.00 85832.00     8.40   140.78    6.88    0.00    6.88   0.05 100.10
sdp               0.00   173.00    0.00 19561.00     0.00 80968.00     8.28   140.27    7.16    0.00    7.16   0.05 100.00
sdq               0.00  1918.00    0.00 22999.00     0.00 101824.00     8.85   139.24    6.05    0.00    6.05   0.04 100.00
sdr               0.00    71.00    0.00 19391.00     0.00 79888.00     8.24   139.10    7.18    0.00    7.18   0.05 100.00
sds               0.00    72.00    0.00 18543.00     0.00 76504.00     8.25   140.96    7.61    0.00    7.61   0.05 100.00
sdt               0.00    24.00    0.00 24694.00     0.00 100916.00     8.17   139.82    5.66    0.00    5.66   0.04 100.00
sdu               0.00    29.00    0.00 26383.00     0.00 107688.00     8.16   139.16    5.27    0.00    5.27   0.04 100.00
sdv               0.00    31.00    0.00 25431.00     0.00 103888.00     8.17   139.73    5.49    0.00    5.49   0.04 100.00
sdw               0.00   105.00    0.00 14920.00     0.00 62152.00     8.33    25.22    1.72    0.00    1.72   0.07  99.40
sdx               0.00    40.00    0.00 16534.00     0.00 68336.00     8.27   141.36    8.55    0.00    8.55   0.06 100.00
sdy               0.00   622.00    0.00 22404.00     0.00 94148.00     8.40    38.48    1.72    0.00    1.72   0.04 100.00
sdz               0.00    31.00    0.00 26181.00     0.00 106884.00     8.17   139.59    5.32    0.00    5.32   0.04 100.10
sdaa              0.00    29.00    0.00 15998.00     0.00 66148.00     8.27   141.16    8.82    0.00    8.82   0.06 100.00
sdab              0.00     6.00    0.00 12660.00     0.00 52708.00     8.33   141.56   11.16    0.00   11.16   0.08 100.20
sdac              0.00    18.00    0.00 25526.00     0.00 104216.00     8.17   140.22    5.49    0.00    5.49   0.04 100.00
sdad              0.00  2869.00    0.00 23337.00     0.00 106768.00     9.15   138.96    5.96    0.00    5.96   0.04  99.90
sdae              0.00    58.00    0.00 19001.00     0.00 78272.00     8.24   140.37    7.39    0.00    7.39   0.05 100.00
sdaf              0.00    25.00    0.00 24365.00     0.00 99604.00     8.18   140.33    5.76    0.00    5.76   0.04 100.00
sdag              0.00    10.00    0.00 11924.00     0.00 51812.00     8.69   142.89   11.92    0.00   11.92   0.08 100.00

02/07/2019 07:51:32 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           1.86    0.00   20.38   10.94    0.00   66.82

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb               0.00    33.00    0.00 25971.00     0.00 106056.00     8.17   139.01    5.35    0.00    5.35   0.04 100.00
sdc               0.00    30.00    0.00 24798.00     0.00 101352.00     8.17   139.86    5.64    0.00    5.64   0.04 100.10
sdd               0.00    25.00    0.00 22649.00     0.00 92736.00     8.19   139.26    6.15    0.00    6.15   0.04 100.00
sde               0.00  4685.00    0.00 22893.00     0.00 112420.00     9.82   138.35    6.05    0.00    6.05   0.04 100.10
sdf               0.00    68.00    0.00 18124.00     0.00 74812.00     8.26   140.71    7.77    0.00    7.77   0.06 100.00
sdg               0.00    39.00    0.00 18753.00     0.00 77204.00     8.23   140.60    7.50    0.00    7.50   0.05 100.00
sdh               0.00    18.00    0.00 25645.00     0.00 104692.00     8.16   139.29    5.44    0.00    5.44   0.04 100.00
sdi               0.00     2.00    0.00 24929.00     0.00 101768.00     8.16    54.05    2.17    0.00    2.17   0.04 100.00
sdj               0.00   129.00    0.00 24470.00     0.00 100428.00     8.21   139.36    5.70    0.00    5.70   0.04 100.00
sdk               0.00   215.00    0.00 25297.00     0.00 104088.00     8.23   139.21    5.50    0.00    5.50   0.04 100.10
sdl               0.00    32.00    0.00 27354.00     0.00 111588.00     8.16   139.04    5.08    0.00    5.08   0.04 100.10
sdm               0.00    27.00    0.00 24380.00     0.00 99668.00     8.18   136.28    5.58    0.00    5.58   0.04 100.10
sdn               0.00  3476.00    0.00 20255.00     0.00 96796.00     9.56   140.72    6.94    0.00    6.94   0.05 100.10
sdo               0.00    11.00    0.00 20704.00     0.00 84900.00     8.20   140.16    6.76    0.00    6.76   0.05 100.10
sdp               0.00   357.00    0.00 19600.00     0.00 81868.00     8.35   140.36    7.18    0.00    7.18   0.05 100.00
sdq               0.00    11.00    0.00 23214.00     0.00 96980.00     8.36   140.28    6.04    0.00    6.04   0.04 100.00
sdr               0.00    67.00    0.00 19209.00     0.00 81184.00     8.45   140.57    7.31    0.00    7.31   0.05 100.10
sds               0.00    49.00    0.00 18133.00     0.00 76804.00     8.47   141.16    7.79    0.00    7.79   0.06 100.00
sdt               0.00    26.00    0.00 25026.00     0.00 104288.00     8.33   139.61    5.59    0.00    5.59   0.04 100.00
sdu               0.00    18.00    0.00 25618.00     0.00 106624.00     8.32   139.50    5.45    0.00    5.45   0.04 100.00
sdv               0.00    29.00    0.00 23576.00     0.00 98496.00     8.36   140.03    5.93    0.00    5.93   0.04 100.00
sdw               0.00   422.00    0.00 15548.00     0.00 67960.00     8.74    50.53    3.24    0.00    3.24   0.06  99.90
sdx               0.00    37.00    0.00 16118.00     0.00 68696.00     8.52   141.52    8.78    0.00    8.78   0.06 100.00
sdy               0.00     0.00    0.00 22413.00     0.00 93728.00     8.36    41.22    1.84    0.00    1.84   0.04 100.00
sdz               0.00    34.00    0.00 26023.00     0.00 108308.00     8.32   139.56    5.37    0.00    5.37   0.04 100.00
sdaa              0.00    28.00    0.00 15658.00     0.00 66824.00     8.54   141.22    9.02    0.00    9.02   0.06 100.00
sdab              0.00     8.00    0.00 12537.00     0.00 54256.00     8.66   142.71   11.37    0.00   11.37   0.08 100.00
sdac              0.00    22.00    0.00 25613.00     0.00 106620.00     8.33   140.38    5.48    0.00    5.48   0.04 100.00
sdad              0.00  2557.00    0.00 22107.00     0.00 102852.00     9.30   138.23    6.25    0.00    6.25   0.05 100.10
sdae              0.00    89.00    0.00 18797.00     0.00 79628.00     8.47   140.33    7.47    0.00    7.47   0.05 100.00
sdaf              0.00    31.00    0.00 24302.00     0.00 101412.00     8.35   140.12    5.78    0.00    5.78   0.04 100.00
sdag              0.00     7.00    0.00 11929.00     0.00 49788.00     8.35   142.06   11.94    0.00   11.94   0.08 100.00

02/07/2019 07:51:33 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           1.85    0.00   20.25   10.99    0.00   66.91

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb               0.00    38.00    0.00 24905.00     0.00 103852.00     8.34   139.37    5.60    0.00    5.60   0.04 100.00
sdc               0.00    40.00    0.00 24139.00     0.00 100792.00     8.35   139.74    5.80    0.00    5.80   0.04 100.00
sdd               0.00    34.00    0.00 23355.00     0.00 97632.00     8.36   139.47    5.98    0.00    5.98   0.04 100.00
sde               0.00     9.00    0.00 24285.00     0.00 101256.00     8.34   139.40    5.74    0.00    5.74   0.04 100.00
sdf               0.00    54.00    0.00 17112.00     0.00 72740.00     8.50   140.94    8.20    0.00    8.20   0.06 100.00
sdg               0.00    50.00    0.00 17947.00     0.00 76068.00     8.48   140.96    7.82    0.00    7.82   0.06 100.20
sdh               0.00    28.00    0.00 26613.00     0.00 110644.00     8.32   139.92    5.26    0.00    5.26   0.04 100.00
sdi               0.00    10.00    0.00 25401.00     0.00 105724.00     8.32    85.81    3.38    0.00    3.38   0.04 100.00
sdj               0.00   246.00    0.00 24557.00     0.00 103300.00     8.41   139.78    5.68    0.00    5.68   0.04 100.10
sdk               0.00   516.00    0.00 24416.00     0.00 103776.00     8.50   139.50    5.71    0.00    5.71   0.04 100.00
sdl               0.00    38.00    0.00 27648.00     0.00 114824.00     8.31   138.56    5.01    0.00    5.01   0.04 100.00
sdm               0.00    39.00    0.00 25353.00     0.00 105648.00     8.33   134.17    5.29    0.00    5.29   0.04 100.00
sdn               0.00  1508.00    0.00 19667.00     0.00 88956.00     9.05   139.73    7.09    0.00    7.09   0.05 100.10
sdo               0.00     8.00    0.00 20674.00     0.00 86800.00     8.40   141.69    6.83    0.00    6.83   0.05 100.10
sdp               0.00   792.00    0.00 19864.00     0.00 86680.00     8.73   140.26    7.07    0.00    7.07   0.05 100.00
sdq               0.00    10.00    0.00 23561.00     0.00 96320.00     8.18   140.10    5.95    0.00    5.95   0.04 100.00
sdr               0.00    94.00    0.00 20325.00     0.00 83720.00     8.24   140.19    6.90    0.00    6.90   0.05 100.00
sds               0.00    82.00    0.00 18487.00     0.00 76320.00     8.26   140.94    7.62    0.00    7.62   0.05 100.00
sdt               0.00    35.00    0.00 23993.00     0.00 98152.00     8.18   140.04    5.83    0.00    5.83   0.04 100.10
sdu               0.00    31.00    0.00 26020.00     0.00 106244.00     8.17   138.89    5.34    0.00    5.34   0.04 100.00
sdv               0.00    29.00    0.00 24353.00     0.00 99568.00     8.18   139.91    5.75    0.00    5.75   0.04 100.00
sdw               0.00  1401.00    0.00 15469.00     0.00 69520.00     8.99    59.00    3.81    0.00    3.81   0.06  99.80
sdx               0.00    36.00    0.00 16616.00     0.00 68652.00     8.26   141.48    8.51    0.00    8.51   0.06 100.00
sdy               0.00     6.00    0.00 23226.00     0.00 94972.00     8.18    57.45    2.48    0.00    2.48   0.04 100.00
sdz               0.00    35.00    0.00 25935.00     0.00 105924.00     8.17   139.53    5.38    0.00    5.38   0.04 100.00
sdaa              0.00    28.00    0.00 15732.00     0.00 65076.00     8.27   140.34    8.92    0.00    8.92   0.06 100.00
sdab              0.00    11.00    0.00 12699.00     0.00 52884.00     8.33   142.06   11.20    0.00   11.20   0.08 100.10
sdac              0.00    32.00    0.00 25317.00     0.00 103436.00     8.17   140.36    5.53    0.00    5.53   0.04 100.20
sdad              0.00    10.00    0.00 23103.00     0.00 94488.00     8.18   139.24    6.03    0.00    6.03   0.04 100.00
sdae              0.00    80.00    0.00 19150.00     0.00 78952.00     8.25   140.86    7.35    0.00    7.35   0.05 100.00
sdaf              0.00    36.00    0.00 24728.00     0.00 101096.00     8.18   139.84    5.64    0.00    5.64   0.04 100.00
sdag              0.00     4.00    0.00 11639.00     0.00 48612.00     8.35   142.14   12.21    0.00   12.21   0.09 100.00

02/07/2019 07:51:34 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           1.89    0.00   20.63   10.57    0.00   66.90

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb               0.00    45.00    0.00 25092.00     0.00 102588.00     8.18   138.88    5.52    0.00    5.52   0.04 100.00
sdc               0.00    50.00    0.00 26218.00     0.00 107116.00     8.17   138.79    5.29    0.00    5.29   0.04 100.00
sdd               0.00    48.00    0.00 28591.00     0.00 116600.00     8.16   138.22    4.83    0.00    4.83   0.03 100.00
sde               0.00    14.00    0.00 24344.00     0.00 99472.00     8.17   139.13    5.72    0.00    5.72   0.04 100.00
sdf               0.00    52.00    0.00 17840.00     0.00 73608.00     8.25   140.30    7.90    0.00    7.90   0.06 100.00
sdg               0.00    44.00    0.00 14527.00     0.00 60328.00     8.31   141.01    9.73    0.00    9.73   0.07 100.00
sdh               0.00    35.00    0.00 26023.00     0.00 106272.00     8.17   139.43    5.35    0.00    5.35   0.04 100.00
sdi               0.00    11.00    0.00 24165.00     0.00 98744.00     8.17    42.48    1.75    0.00    1.75   0.04 100.00
sdj               0.00   655.00    0.00 24934.00     0.00 104376.00     8.37   139.35    5.59    0.00    5.59   0.04 100.00
sdk               0.00  1471.00    0.00 24490.00     0.00 105896.00     8.65   139.17    5.68    0.00    5.68   0.04 100.00
sdl               0.00    28.00    0.00 27561.00     0.00 112396.00     8.16   138.31    5.02    0.00    5.02   0.04 100.00
sdm               0.00    57.00    0.00 25813.00     0.00 105520.00     8.18   138.66    5.38    0.00    5.38   0.04 100.00
sdn               0.00     8.00    0.00 23843.00     0.00 97448.00     8.17   139.76    5.88    0.00    5.88   0.04 100.00
sdo               0.00    11.00    0.00 22768.00     0.00 93164.00     8.18   140.41    6.18    0.00    6.18   0.04 100.10
sdp               0.00  1856.00    0.00 20371.00     0.00 90904.00     8.92   141.32    6.93    0.00    6.93   0.05 100.00
sdq               0.00    15.00    0.00 23895.00     0.00 97684.00     8.18   140.66    5.88    0.00    5.88   0.04 100.10
sdr               0.00   118.00    0.00 19568.00     0.00 80780.00     8.26   140.14    7.16    0.00    7.16   0.05 100.00
sds               0.00    84.00    0.00 19889.00     0.00 81928.00     8.24   141.33    7.11    0.00    7.11   0.05 100.00
sdt               0.00    48.00    0.00 25297.00     0.00 103420.00     8.18   139.53    5.51    0.00    5.51   0.04 100.00
sdu               0.00    29.00    0.00 25814.00     0.00 105412.00     8.17   139.13    5.38    0.00    5.38   0.04 100.00
sdv               0.00    47.00    0.00 24405.00     0.00 101892.00     8.35   139.87    5.68    0.00    5.68   0.04 100.20
sdw               0.00   195.00    0.00 13871.00     0.00 60344.00     8.70    17.23    1.22    0.00    1.22   0.07  99.40
sdx               0.00    32.00    0.00 15905.00     0.00 67828.00     8.53   140.18    8.82    0.00    8.82   0.06 100.10
sdy               0.00     6.00    0.00 21443.00     0.00 89876.00     8.38    43.89    2.05    0.00    2.05   0.05 100.10
sdz               0.00    48.00    0.00 24988.00     0.00 104220.00     8.34   139.49    5.57    0.00    5.57   0.04 100.10
sdaa              0.00    36.00    0.00 14532.00     0.00 62356.00     8.58   141.25    9.71    0.00    9.71   0.07 100.10
sdab              0.00    17.00    0.00 12032.00     0.00 52276.00     8.69   141.38   11.76    0.00   11.76   0.08 100.10
sdac              0.00    47.00    0.00 25308.00     0.00 105496.00     8.34   139.84    5.48    0.00    5.48   0.04 100.10
sdad              0.00    12.00    0.00 23549.00     0.00 98328.00     8.35   139.13    5.90    0.00    5.90   0.04 100.00
sdae              0.00    99.00    0.00 18288.00     0.00 77632.00     8.49   140.13    7.66    0.00    7.66   0.05 100.00
sdaf              0.00    39.00    0.00 24671.00     0.00 102916.00     8.34   139.82    5.68    0.00    5.68   0.04 100.00
sdag              0.00    11.00    0.00 11263.00     0.00 49176.00     8.73   141.33   12.52    0.00   12.52   0.09 100.10

02/07/2019 07:51:35 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           2.01    0.00   20.43   11.63    0.00   65.94

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb               0.00    58.00    0.00 24647.00     0.00 100860.00     8.18   139.44    5.66    0.00    5.66   0.04 100.00
sdc               0.00    35.00    0.00 24727.00     0.00 101088.00     8.18   139.66    5.64    0.00    5.64   0.04 100.00
sdd               0.00    73.00    0.00 28112.00     0.00 114780.00     8.17   138.27    4.92    0.00    4.92   0.04 100.10
sde               0.00    14.00    0.00 24299.00     0.00 99288.00     8.17   139.59    5.73    0.00    5.73   0.04 100.20
sdf               0.00    55.00    0.00 17833.00     0.00 73596.00     8.25   140.94    7.90    0.00    7.90   0.06 100.10
sdg               0.00    51.00    0.00 18079.00     0.00 74560.00     8.25   140.69    7.79    0.00    7.79   0.06 100.10
sdh               0.00    42.00    0.00 23885.00     0.00 99784.00     8.36   139.22    5.81    0.00    5.81   0.04 100.10
sdi               0.00    32.00    0.00 25645.00     0.00 106788.00     8.33    94.68    3.69    0.00    3.69   0.04  99.80
sdj               0.00  1768.00    0.00 23946.00     0.00 106888.00     8.93   139.24    5.82    0.00    5.82   0.04 100.00
sdk               0.00  4481.00    0.00 23493.00     0.00 115728.00     9.85   138.33    5.88    0.00    5.88   0.04 100.10
sdl               0.00    45.00    0.00 27445.00     0.00 114040.00     8.31   137.78    5.02    0.00    5.02   0.04 100.00
sdm               0.00    55.00    0.00 25218.00     0.00 105172.00     8.34   138.02    5.47    0.00    5.47   0.04 100.00
sdn               0.00    15.00    0.00 28427.00     0.00 117848.00     8.29   138.15    4.86    0.00    4.86   0.04 100.00
sdo               0.00     5.00    0.00 14741.00     0.00 63064.00     8.56    34.82    2.40    0.00    2.40   0.07  98.70
sdp               0.00  3855.00    0.00 20970.00     0.00 103456.00     9.87   138.63    6.63    0.00    6.63   0.05 100.00
sdq               0.00    20.00    0.00 21935.00     0.00 91900.00     8.38   139.48    6.36    0.00    6.36   0.05 100.00
sdr               0.00   186.00    0.00 18360.00     0.00 78256.00     8.52   139.13    7.58    0.00    7.58   0.05 100.00
sds               0.00    95.00    0.00 23615.00     0.00 98924.00     8.38   137.75    5.83    0.00    5.83   0.04 100.00
sdt               0.00    40.00    0.00 24433.00     0.00 101972.00     8.35   139.10    5.70    0.00    5.70   0.04 100.10
sdu               0.00    47.00    0.00 24263.00     0.00 101320.00     8.35   138.76    5.73    0.00    5.73   0.04 100.10
sdv               0.00    59.00    0.00 25351.00     0.00 103680.00     8.18   138.98    5.52    0.00    5.52   0.04 100.00
sdw               0.00     5.00    0.00 16896.00     0.00 69644.00     8.24    55.95    3.33    0.00    3.33   0.06  99.70
sdx               0.00    42.00    0.00 17124.00     0.00 70704.00     8.26   138.94    8.11    0.00    8.11   0.06 100.10
sdy               0.00     9.00    0.00 23711.00     0.00 96916.00     8.17    68.50    2.89    0.00    2.89   0.04 100.00
sdz               0.00    39.00    0.00 24679.00     0.00 100912.00     8.18   139.19    5.64    0.00    5.64   0.04 100.00
sdaa              0.00    31.00    0.00 14627.00     0.00 60672.00     8.30   140.57    9.59    0.00    9.59   0.07 100.10
sdab              0.00    11.00    0.00 12412.00     0.00 51732.00     8.34   142.28   11.45    0.00   11.45   0.08 100.00
sdac              0.00    40.00    0.00 25125.00     0.00 102700.00     8.18   140.43    5.63    0.00    5.63   0.04 100.10
sdad              0.00    16.00    0.00 21489.00     0.00 88060.00     8.20   139.82    6.51    0.00    6.51   0.05 100.10
sdae              0.00   148.00    0.00 18594.00     0.00 77008.00     8.28   140.72    7.58    0.00    7.58   0.05 100.10
sdaf              0.00    40.00    0.00 26010.00     0.00 106244.00     8.17   139.76    5.37    0.00    5.37   0.04 100.10
sdag              0.00     9.00    0.00 11861.00     0.00 49520.00     8.35   141.89   11.99    0.00   11.99   0.08 100.10

02/07/2019 07:51:36 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           1.83    0.00   20.80   11.49    0.00   65.88

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb               0.00    62.00    0.00 24039.00     0.00 100484.00     8.36   139.18    5.79    0.00    5.79   0.04 100.00
sdc               0.00    49.00    0.00 24594.00     0.00 102652.00     8.35   139.35    5.67    0.00    5.67   0.04 100.00
sdd               0.00    50.00    0.00 24660.00     0.00 102920.00     8.35   138.95    5.63    0.00    5.63   0.04 100.00
sde               0.00    14.00    0.00 24665.00     0.00 102800.00     8.34   139.38    5.65    0.00    5.65   0.04  99.90
sdf               0.00    69.00    0.00 17975.00     0.00 76248.00     8.48   140.56    7.83    0.00    7.83   0.06  99.90
sdg               0.00    55.00    0.00 18556.00     0.00 78524.00     8.46   140.32    7.55    0.00    7.55   0.05  99.90
sdh               0.00    37.00    0.00 24944.00     0.00 101968.00     8.18   139.53    5.61    0.00    5.61   0.04  99.90
sdi               0.00    41.00    0.00 25589.00     0.00 104560.00     8.17   108.98    4.26    0.00    4.26   0.04  99.90
sdj               0.00  4508.00    0.00 23767.00     0.00 115212.00     9.70   137.59    5.79    0.00    5.79   0.04 100.00
sdk               0.00   513.00    0.00 25763.00     0.00 107416.00     8.34   138.78    5.39    0.00    5.39   0.04 100.00
sdl               0.00    53.00    0.00 25114.00     0.00 102704.00     8.18   138.91    5.53    0.00    5.53   0.04 100.00
sdm               0.00    60.00    0.00 23669.00     0.00 96956.00     8.19   139.48    5.88    0.00    5.88   0.04 100.00
sdn               0.00    15.00    0.00 28662.00     0.00 116748.00     8.15   138.90    4.84    0.00    4.84   0.03 100.10
sdo               0.00     0.00    0.00 11865.00     0.00 49500.00     8.34     8.74    0.74    0.00    0.74   0.08  97.90
sdp               0.00    12.00    0.00 24264.00     0.00 99144.00     8.17   139.08    5.72    0.00    5.72   0.04 100.00
sdq               0.00    28.00    0.00 23394.00     0.00 95728.00     8.18   140.65    6.00    0.00    6.00   0.04 100.00
sdr               0.00   386.00    0.00 18994.00     0.00 79552.00     8.38   140.09    7.35    0.00    7.35   0.05 100.10
sds               0.00   190.00    0.00 24777.00     0.00 101908.00     8.23   139.22    5.62    0.00    5.62   0.04 100.00
sdt               0.00    59.00    0.00 25396.00     0.00 103860.00     8.18   139.23    5.49    0.00    5.49   0.04  99.90
sdu               0.00    51.00    0.00 25103.00     0.00 102652.00     8.18   139.17    5.54    0.00    5.54   0.04  99.90
sdv               0.00    45.00    0.00 24885.00     0.00 101756.00     8.18   139.76    5.62    0.00    5.62   0.04  99.90
sdw               0.00     4.00    0.00 15872.00     0.00 65544.00     8.26    53.08    3.34    0.00    3.34   0.06  99.70
sdx               0.00    49.00    0.00 16546.00     0.00 68420.00     8.27   140.88    8.51    0.00    8.51   0.06 100.00
sdy               0.00     4.00    0.00 22161.00     0.00 90704.00     8.19    51.69    2.30    0.00    2.30   0.05 100.00
sdz               0.00    59.00    0.00 25262.00     0.00 105368.00     8.34   139.17    5.51    0.00    5.51   0.04 100.00
sdaa              0.00    38.00    0.00 15319.00     0.00 65508.00     8.55   141.24    9.22    0.00    9.22   0.07 100.00
sdab              0.00    14.00    0.00 12736.00     0.00 55080.00     8.65   142.62   11.20    0.00   11.20   0.08 100.10
sdac              0.00    47.00    0.00 25078.00     0.00 104584.00     8.34   140.12    5.58    0.00    5.58   0.04 100.00
sdad              0.00    15.00    0.00 23151.00     0.00 96744.00     8.36   138.74    5.99    0.00    5.99   0.04  99.90
sdae              0.00   198.00    0.00 18568.00     0.00 79140.00     8.52   140.37    7.57    0.00    7.57   0.05  99.90
sdaf              0.00    63.00    0.00 24614.00     0.00 102784.00     8.35   140.11    5.69    0.00    5.69   0.04 100.00
sdag              0.00    14.00    0.00 12097.00     0.00 52524.00     8.68   141.27   11.66    0.00   11.66   0.08  99.90

02/07/2019 07:51:37 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           2.00    0.00   20.69   11.05    0.00   66.27

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb               0.00    62.00    0.00 25114.00     0.00 102748.00     8.18   139.09    5.53    0.00    5.53   0.04 100.10
sdc               0.00    54.00    0.00 24970.00     0.00 102136.00     8.18   139.63    5.59    0.00    5.59   0.04 100.10
sdd               0.00    53.00    0.00 25547.00     0.00 104440.00     8.18   139.36    5.46    0.00    5.46   0.04 100.10
sde               0.00    22.00    0.00 24397.00     0.00 99716.00     8.17   140.07    5.73    0.00    5.73   0.04 100.20
sdf               0.00    87.00    0.00 17347.00     0.00 71784.00     8.28   140.64    8.07    0.00    8.07   0.06 100.10
