Linux 4.14.35-1844.1.3.el7uek.x86_64 (instance-20190207-1400) 	02/07/2019 	_x86_64_	(104 CPU)

02/07/2019 07:44:36 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.20    0.00    1.96    2.62    0.00   95.22

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb               0.00     6.00    0.00 3371.00     0.00 54048.00    32.07   142.93   42.53    0.00   42.53   0.30 100.00
sdc               0.00    48.00    0.00 6735.00     0.00 108512.00    32.22   142.24   21.17    0.00   21.17   0.15 100.00
sdd               0.00    49.00    0.00 4400.00     0.00 71184.00    32.36   141.80   32.24    0.00   32.24   0.23 100.00
sde               0.00    61.00    0.00 4424.00     0.00 71776.00    32.45   144.00   32.60    0.00   32.60   0.23 100.00
sdf               0.00    59.00    0.00 4470.00     0.00 72432.00    32.41   141.97   31.66    0.00   31.66   0.22 100.00
sdg               0.00    56.00    0.00 4483.00     0.00 72608.00    32.39   140.99   31.36    0.00   31.36   0.22 100.00
sdh               0.00     8.00    0.00 3155.00     0.00 50624.00    32.09   144.42   45.81    0.00   45.81   0.32 100.00
sdi               0.00   392.00    0.00 13103.00     0.00 215840.00    32.95   140.68   10.74    0.00   10.74   0.08 100.00
sdj               0.00   345.00    0.00 13136.00     0.00 215648.00    32.83   141.08   10.74    0.00   10.74   0.08 100.00
sdk               0.00    43.00    0.00 6730.00     0.00 108384.00    32.21   144.12   21.51    0.00   21.51   0.15 100.00
sdl               0.00    58.00    0.00 4587.00     0.00 74320.00    32.40   140.56   30.66    0.00   30.66   0.22 100.00
sdm               0.00    48.00    0.00 4515.00     0.00 72992.00    32.33   142.05   31.44    0.00   31.44   0.22 100.00
sdn               0.00   206.00    0.00 11746.00     0.00 191264.00    32.57   141.12   12.02    0.00   12.02   0.09 100.10
sdo               0.00    22.00    0.00 3841.00     0.00 61808.00    32.18   142.39   37.05    0.00   37.05   0.26 100.10
sdp               0.00    12.00    0.00 3680.00     0.00 59072.00    32.10   145.75   39.68    0.00   39.68   0.27 100.10
sdq               0.00    12.00    0.00 3877.00     0.00 62224.00    32.10   143.49   36.96    0.00   36.96   0.26 100.10
sdr               0.00    10.00    0.00 3439.00     0.00 55200.00    32.10   142.51   40.87    0.00   40.87   0.29 100.10
sds               0.00    51.00    0.00 4260.00     0.00 71008.00    33.34   141.62   33.22    0.00   33.22   0.23 100.10
sdt               0.00    47.00    0.00 4268.00     0.00 71008.00    33.27   142.46   33.31    0.00   33.31   0.23 100.00
sdu               0.00    57.00    0.00 4325.00     0.00 72112.00    33.35   143.34   33.21    0.00   33.21   0.23 100.00
sdv               0.00    48.00    0.00 4330.00     0.00 72048.00    33.28   142.71   32.98    0.00   32.98   0.23 100.00
sdw               0.00    41.00    0.00 6522.00     0.00 107024.00    32.82   143.49   21.99    0.00   21.99   0.15 100.00
sdx               0.00    57.00    0.00 4310.00     0.00 71952.00    33.39   143.09   33.25    0.00   33.25   0.23 100.00
sdy               0.00   238.00    0.00 12730.00     0.00 209504.00    32.92   140.95   11.08    0.00   11.08   0.08 100.00
sdz               0.00    39.00    0.00 4193.00     0.00 69712.00    33.25   141.34   33.49    0.00   33.49   0.24 100.00
sdaa              0.00    55.00    0.00 4348.00     0.00 72480.00    33.34   142.06   32.71    0.00   32.71   0.23 100.00
sdab              0.00     8.00    0.00 2955.00     0.00 49424.00    33.45   141.22   47.82    0.00   47.82   0.34 100.00
sdac              0.00    43.00    0.00 4121.00     0.00 68640.00    33.31   142.38   34.31    0.00   34.31   0.24 100.00
sdad              0.00     5.00    0.00 2346.00     0.00 39632.00    33.79   143.19   63.01    0.00   63.01   0.43 100.00
sdae              0.00    57.00    0.00 4610.00     0.00 74640.00    32.38   144.41   31.45    0.00   31.45   0.22 100.10
sdaf              0.00   282.00    0.00 13112.00     0.00 214272.00    32.68   141.02   10.74    0.00   10.74   0.08 100.10
sdag              0.00    46.00    0.00 6656.00     0.00 107232.00    32.22   141.22   21.17    0.00   21.17   0.15 100.10

02/07/2019 07:45:26 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.95    0.00    5.35   21.77    0.00   71.93

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb               0.00     6.00    0.00 3399.00     0.00 54480.00    32.06   141.97   41.65    0.00   41.65   0.29 100.00
sdc               0.00    52.00    0.00 6727.00     0.00 108480.00    32.25   141.94   21.13    0.00   21.13   0.15 100.00
sdd               0.00    51.00    0.00 4362.00     0.00 70624.00    32.38   141.75   32.50    0.00   32.50   0.23 100.00
sde               0.00    42.00    0.00 4411.00     0.00 71232.00    32.30   142.64   32.02    0.00   32.02   0.23 100.00
sdf               0.00    54.00    0.00 4343.00     0.00 72400.00    33.34   141.92   32.76    0.00   32.76   0.23 100.00
sdg               0.00    60.00    0.00 4337.00     0.00 72384.00    33.38   140.88   32.61    0.00   32.61   0.23 100.00
sdh               0.00    14.00    0.00 2893.00     0.00 48480.00    33.52   143.21   49.58    0.00   49.58   0.35 100.00
sdi               0.00  1646.00    0.00 11654.00     0.00 214208.00    36.76   140.91   12.07    0.00   12.07   0.09 100.00
sdj               0.00  1588.00    0.00 11686.00     0.00 213904.00    36.61   141.14   12.05    0.00   12.05   0.09 100.00
sdk               0.00    49.00    0.00 6560.00     0.00 107728.00    32.84   140.83   21.46    0.00   21.46   0.15 100.00
sdl               0.00    68.00    0.00 4452.00     0.00 74272.00    33.37   144.13   32.44    0.00   32.44   0.22 100.00
sdm               0.00    54.00    0.00 4371.00     0.00 72816.00    33.32   141.82   32.39    0.00   32.39   0.23 100.00
sdn               0.00   564.00    0.00 11922.00     0.00 201644.00    33.83   141.30   11.90    0.00   11.90   0.08  99.90
sdo               0.00    25.00    0.00 3719.00     0.00 61920.00    33.30   141.80   38.15    0.00   38.15   0.27  99.90
sdp               0.00    20.00    0.00 3531.00     0.00 58768.00    33.29   140.41   39.42    0.00   39.42   0.28  99.90
sdq               0.00    18.00    0.00 3713.00     0.00 61696.00    33.23   146.09   39.38    0.00   39.38   0.27  99.90
sdr               0.00     7.00    0.00 3451.00     0.00 57344.00    33.23   141.99   41.79    0.00   41.79   0.29  99.90
sds               0.00    46.00    0.00 4331.00     0.00 69980.00    32.32   141.07   33.00    0.00   33.00   0.23  99.90
sdt               0.00    56.00    0.00 4362.00     0.00 70668.00    32.40   141.25   32.86    0.00   32.86   0.23 100.00
sdu               0.00    73.00    0.00 4419.00     0.00 71888.00    32.54   139.56   32.19    0.00   32.19   0.23 100.00
sdv               0.00    55.00    0.00 4415.00     0.00 71532.00    32.40   142.41   32.45    0.00   32.45   0.23 100.00
sdw               0.00    56.00    0.00 6568.00     0.00 105904.00    32.25   141.05   21.43    0.00   21.43   0.15 100.00
sdx               0.00    58.00    0.00 4396.00     0.00 71152.00    32.37   139.92   31.97    0.00   31.97   0.23 100.00
sdy               0.00   660.00    0.00 12709.00     0.00 213680.00    33.63   140.64   11.06    0.00   11.06   0.08 100.00
sdz               0.00    60.00    0.00 4269.00     0.00 69200.00    32.42   142.09   33.63    0.00   33.63   0.23 100.00
sdaa              0.00    64.00    0.00 4487.00     0.00 72816.00    32.46   141.96   31.68    0.00   31.68   0.22 100.00
sdab              0.00     7.00    0.00 3116.00     0.00 49952.00    32.06   142.27   45.20    0.00   45.20   0.32 100.00
sdac              0.00    43.00    0.00 4192.00     0.00 67760.00    32.33   143.31   34.38    0.00   34.38   0.24 100.00
sdad              0.00     7.00    0.00 2380.00     0.00 38192.00    32.09   142.88   60.58    0.00   60.58   0.42 100.00
sdae              0.00    70.00    0.00 4585.00     0.00 74496.00    32.50   140.31   30.58    0.00   30.58   0.22  99.90
sdaf              0.00  1126.00    0.00 12208.00     0.00 213040.00    34.90   140.90   11.54    0.00   11.54   0.08  99.90
sdag              0.00    52.00    0.00 6608.00     0.00 106560.00    32.25   142.56   21.59    0.00   21.59   0.15  99.90

02/07/2019 07:45:27 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           1.00    0.00    5.19   22.06    0.00   71.75

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb               0.00    13.00    0.00 3195.00     0.00 53296.00    33.36   135.38   42.52    0.00   42.52   0.31 100.00
sdc               0.00    72.00    0.00 6557.00     0.00 108032.00    32.95   142.37   21.67    0.00   21.67   0.15 100.00
sdd               0.00    60.00    0.00 4235.00     0.00 70672.00    33.38   142.67   33.66    0.00   33.66   0.24 100.00
sde               0.00    75.00    0.00 4249.00     0.00 71136.00    33.48   140.22   33.21    0.00   33.21   0.24 100.00
sdf               0.00    87.00    0.00 4405.00     0.00 71792.00    32.60   141.73   32.17    0.00   32.17   0.23 100.00
sdg               0.00    57.00    0.00 4447.00     0.00 72016.00    32.39   142.45   31.99    0.00   31.99   0.22 100.00
sdh               0.00    13.00    0.00 3128.00     0.00 50256.00    32.13   140.12   45.01    0.00   45.01   0.32 100.00
sdi               0.00  1308.00    0.00 12040.00     0.00 214208.00    35.58   138.66   11.49    0.00   11.49   0.08 100.00
sdj               0.00  1540.00    0.00 11806.00     0.00 214080.00    36.27   138.64   11.78    0.00   11.78   0.08 100.00
sdk               0.00    69.00    0.00 6611.00     0.00 106832.00    32.32   141.96   21.47    0.00   21.47   0.15 100.00
sdl               0.00    68.00    0.00 4565.00     0.00 74084.00    32.46   141.13   30.84    0.00   30.84   0.22 100.10
sdm               0.00    61.00    0.00 4468.00     0.00 72388.00    32.40   141.50   31.72    0.00   31.72   0.22 100.10
sdn               0.00  2503.00    0.00 10926.00     0.00 214132.00    39.20   140.90   12.82    0.00   12.82   0.09 100.10
sdo               0.00    15.00    0.00 3836.00     0.00 61572.00    32.10   140.92   36.69    0.00   36.69   0.26 100.10
sdp               0.00    28.00    0.00 3632.00     0.00 58528.00    32.23   141.91   39.36    0.00   39.36   0.28 100.10
sdq               0.00    27.00    0.00 3844.00     0.00 61888.00    32.20   140.05   36.39    0.00   36.39   0.26 100.10
sdr               0.00     9.00    0.00 3472.00     0.00 55632.00    32.05   141.41   40.70    0.00   40.70   0.29 100.10
sds               0.00    62.00    0.00 4325.00     0.00 70180.00    32.45   141.44   32.70    0.00   32.70   0.23 100.10
sdt               0.00    65.00    0.00 4349.00     0.00 70612.00    32.47   142.29   32.30    0.00   32.30   0.23 100.00
sdu               0.00    67.00    0.00 4390.00     0.00 71296.00    32.48   143.14   31.98    0.00   31.98   0.23 100.00
sdv               0.00    52.00    0.00 4406.00     0.00 71332.00    32.38   143.40   32.17    0.00   32.17   0.23 100.00
sdw               0.00    61.00    0.00 6556.00     0.00 105872.00    32.30   143.04   21.85    0.00   21.85   0.15 100.00
sdx               0.00    60.00    0.00 4384.00     0.00 71152.00    32.46   141.55   32.10    0.00   32.10   0.23 100.00
sdy               0.00  2466.00    0.00 10354.00     0.00 206384.00    39.87   140.38   13.44    0.00   13.44   0.10 100.00
sdz               0.00    54.00    0.00 4125.00     0.00 68928.00    33.42   143.45   34.61    0.00   34.61   0.24 100.00
sdaa              0.00    76.00    0.00 4329.00     0.00 72432.00    33.46   139.97   32.32    0.00   32.32   0.23 100.00
sdab              0.00    11.00    0.00 2930.00     0.00 49040.00    33.47   140.73   48.22    0.00   48.22   0.34 100.00
sdac              0.00    50.00    0.00 4040.00     0.00 67392.00    33.36   143.11   35.48    0.00   35.48   0.25 100.00
sdad              0.00     9.00    0.00 2253.00     0.00 38160.00    33.87   140.37   62.26    0.00   62.26   0.44 100.00
sdae              0.00    80.00    0.00 4470.00     0.00 74784.00    33.46   140.25   31.38    0.00   31.38   0.22 100.10
sdaf              0.00  2005.00    0.00 11168.00     0.00 213104.00    38.16   139.15   12.47    0.00   12.47   0.09 100.10
sdag              0.00    71.00    0.00 6499.00     0.00 107088.00    32.96   141.98   21.87    0.00   21.87   0.15 100.10

02/07/2019 07:45:28 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.95    0.00    5.49   21.54    0.00   72.02

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb               0.00    17.00    0.00 3366.00     0.00 54128.00    32.16   142.40   42.26    0.00   42.26   0.30 100.00
sdc               0.00    94.00    0.00 6689.00     0.00 108496.00    32.44   142.87   21.39    0.00   21.39   0.15 100.00
sdd               0.00    64.00    0.00 4378.00     0.00 71104.00    32.48   143.10   32.68    0.00   32.68   0.23 100.00
sde               0.00    61.00    0.00 4401.00     0.00 71392.00    32.44   143.28   32.61    0.00   32.61   0.23 100.00
sdf               0.00    65.00    0.00 4456.00     0.00 72352.00    32.47   142.74   31.75    0.00   31.75   0.22 100.00
sdg               0.00    74.00    0.00 4477.00     0.00 72816.00    32.53   142.97   31.82    0.00   31.82   0.22 100.00
sdh               0.00    13.00    0.00 3127.00     0.00 50192.00    32.10   142.15   45.15    0.00   45.15   0.32 100.00
sdi               0.00    35.00    0.00 13438.00     0.00 215584.00    32.09   140.48   10.49    0.00   10.49   0.07 100.00
sdj               0.00    40.00    0.00 13412.00     0.00 215216.00    32.09   140.84   10.50    0.00   10.50   0.07 100.00
sdk               0.00    84.00    0.00 6678.00     0.00 108208.00    32.41   142.52   21.33    0.00   21.33   0.15 100.00
sdl               0.00    78.00    0.00 4450.00     0.00 74512.00    33.49   141.62   32.06    0.00   32.06   0.22  99.90
sdm               0.00    80.00    0.00 4391.00     0.00 73504.00    33.48   141.07   32.20    0.00   32.20   0.23  99.90
sdn               0.00   291.00    0.00 11735.00     0.00 195280.00    33.28   140.51   12.01    0.00   12.01   0.09  99.90
sdo               0.00    25.00    0.00 3727.00     0.00 62048.00    33.30   142.85   38.30    0.00   38.30   0.27  99.90
sdp               0.00    11.00    0.00 3546.00     0.00 58960.00    33.25   141.90   39.96    0.00   39.96   0.28  99.90
sdq               0.00    28.00    0.00 3729.00     0.00 62144.00    33.33   141.46   38.00    0.00   38.00   0.27 100.00
sdr               0.00    12.00    0.00 3390.00     0.00 56448.00    33.30   142.53   41.97    0.00   41.97   0.29 100.00
sds               0.00    57.00    0.00 4202.00     0.00 70144.00    33.39   144.32   34.31    0.00   34.31   0.24 100.00
sdt               0.00    48.00    0.00 4258.00     0.00 70880.00    33.29   144.12   33.82    0.00   33.82   0.23 100.00
sdu               0.00    59.00    0.00 4328.00     0.00 72192.00    33.36   141.16   32.63    0.00   32.63   0.23 100.00
sdv               0.00    60.00    0.00 4298.00     0.00 71728.00    33.38   143.35   33.61    0.00   33.61   0.23 100.00
sdw               0.00    61.00    0.00 6490.00     0.00 106864.00    32.93   141.96   21.80    0.00   21.80   0.15 100.00
sdx               0.00    69.00    0.00 4300.00     0.00 71888.00    33.44   141.96   33.13    0.00   33.13   0.23 100.00
sdy               0.00   340.00    0.00 12576.00     0.00 207552.00    33.01   139.80   11.22    0.00   11.22   0.08 100.00
sdz               0.00    54.00    0.00 4295.00     0.00 69552.00    32.39   143.95   33.48    0.00   33.48   0.23 100.00
sdaa              0.00    85.00    0.00 4499.00     0.00 73360.00    32.61   141.21   31.40    0.00   31.40   0.22 100.00
sdab              0.00     9.00    0.00 3076.00     0.00 49360.00    32.09   141.92   46.34    0.00   46.34   0.33 100.00
sdac              0.00    51.00    0.00 4206.00     0.00 68144.00    32.40   144.03   34.23    0.00   34.23   0.24 100.00
sdad              0.00     2.00    0.00 2388.00     0.00 38208.00    32.00   142.87   59.36    0.00   59.36   0.42 100.00
sdae              0.00    93.00    0.00 4605.00     0.00 75104.00    32.62   143.02   31.06    0.00   31.06   0.22  99.90
sdaf              0.00    29.00    0.00 13274.00     0.00 212832.00    32.07   140.97   10.63    0.00   10.63   0.08  99.90
sdag              0.00    82.00    0.00 6614.00     0.00 107136.00    32.40   143.38   21.67    0.00   21.67   0.15  99.90

02/07/2019 07:45:29 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.99    0.00    5.55   20.77    0.00   72.68

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     1.00    0.00   11.00     0.00    68.00    12.36     0.05    4.82    0.00    4.82   0.55   0.60
sdb               0.00    10.00    0.00 3289.00     0.00 54784.00    33.31   143.54   43.55    0.00   43.55   0.30 100.00
sdc               0.00    89.00    0.00 6600.00     0.00 109040.00    33.04   142.62   21.54    0.00   21.54   0.15 100.00
sdd               0.00    70.00    0.00 4251.00     0.00 71136.00    33.47   141.97   33.29    0.00   33.29   0.24 100.00
sde               0.00    79.00    0.00 4115.00     0.00 69152.00    33.61   142.80   34.64    0.00   34.64   0.24 100.00
sdf               0.00    73.00    0.00 4330.00     0.00 72432.00    33.46   142.57   33.23    0.00   33.23   0.23 100.00
sdg               0.00    75.00    0.00 4329.00     0.00 72496.00    33.49   140.26   32.48    0.00   32.48   0.23 100.00
sdh               0.00    11.00    0.00 2868.00     0.00 48112.00    33.55   142.22   49.20    0.00   49.20   0.35 100.00
sdi               0.00    49.00    0.00 13254.00     0.00 214864.00    32.42   140.98   10.64    0.00   10.64   0.08 100.00
sdj               0.00    40.00    0.00 13238.00     0.00 214432.00    32.40   141.07   10.65    0.00   10.65   0.08 100.00
sdk               0.00    82.00    0.00 6563.00     0.00 108336.00    33.01   141.01   21.49    0.00   21.49   0.15 100.10
sdl               0.00    99.00    0.00 4554.00     0.00 74384.00    32.67   141.13   30.82    0.00   30.82   0.22 100.10
sdm               0.00   105.00    0.00 4553.00     0.00 74560.00    32.75   144.17   31.57    0.00   31.57   0.22 100.10
sdn               0.00    29.00    0.00 12042.00     0.00 193136.00    32.08   141.32   11.73    0.00   11.73   0.08 100.10
sdo               0.00    44.00    0.00 3874.00     0.00 62672.00    32.36   141.71   36.68    0.00   36.68   0.26 100.10
sdp               0.00    19.00    0.00 3652.00     0.00 58752.00    32.18   143.38   39.33    0.00   39.33   0.27 100.10
sdq               0.00    41.00    0.00 3858.00     0.00 62352.00    32.32   142.69   36.98    0.00   36.98   0.26 100.00
sdr               0.00    15.00    0.00 3521.00     0.00 56592.00    32.15   143.06   40.72    0.00   40.72   0.28 100.00
sds               0.00    49.00    0.00 4342.00     0.00 70260.00    32.36   141.63   32.60    0.00   32.60   0.23 100.00
sdt               0.00    69.00    0.00 4439.00     0.00 72160.00    32.51   142.50   32.15    0.00   32.15   0.23 100.00
sdu               0.00    71.00    0.00 4442.00     0.00 72192.00    32.50   143.57   32.35    0.00   32.35   0.23 100.00
sdv               0.00    78.00    0.00 4423.00     0.00 72048.00    32.58   142.16   32.10    0.00   32.10   0.23 100.00
sdw               0.00    63.00    0.00 6597.00     0.00 106592.00    32.32   141.06   21.47    0.00   21.47   0.15 100.00
sdx               0.00    71.00    0.00 4408.00     0.00 71696.00    32.53   140.84   31.98    0.00   31.98   0.23 100.00
sdy               0.00    40.00    0.00 13067.00     0.00 209716.00    32.10   140.63   10.76    0.00   10.76   0.08 100.00
sdz               0.00    59.00    0.00 4294.00     0.00 69664.00    32.45   143.80   33.62    0.00   33.62   0.23 100.00
sdaa              0.00   102.00    0.00 4479.00     0.00 73296.00    32.73   142.50   31.86    0.00   31.86   0.22 100.00
sdab              0.00     7.00    0.00 3146.00     0.00 50448.00    32.07   143.04   45.52    0.00   45.52   0.32 100.00
sdac              0.00    52.00    0.00 4065.00     0.00 67888.00    33.40   143.31   35.16    0.00   35.16   0.25 100.00
sdad              0.00     7.00    0.00 2253.00     0.00 38176.00    33.89   143.57   63.52    0.00   63.52   0.44 100.10
sdae              0.00   114.00    0.00 4478.00     0.00 75520.00    33.73   143.00   31.93    0.00   31.93   0.22 100.10
sdaf              0.00    49.00    0.00 13209.00     0.00 214144.00    32.42   141.25   10.67    0.00   10.67   0.08 100.10
sdag              0.00    73.00    0.00 6517.00     0.00 107392.00    32.96   141.26   21.64    0.00   21.64   0.15 100.10

02/07/2019 07:45:30 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.97    0.00    5.60   21.08    0.00   72.34

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb               0.00     6.00    0.00 3386.00     0.00 54288.00    32.07   142.63   42.15    0.00   42.15   0.30 100.00
sdc               0.00    99.00    0.00 6651.00     0.00 108000.00    32.48   143.39   21.58    0.00   21.58   0.15 100.00
sdd               0.00    85.00    0.00 4335.00     0.00 70720.00    32.63   142.60   33.01    0.00   33.01   0.23 100.00
sde               0.00    66.00    0.00 3781.00     0.00 61552.00    32.56   142.55   37.63    0.00   37.63   0.26 100.00
sdf               0.00    92.00    0.00 4388.00     0.00 71696.00    32.68   141.21   31.88    0.00   31.88   0.23 100.00
sdg               0.00    83.00    0.00 4403.00     0.00 71696.00    32.57   143.30   32.54    0.00   32.54   0.23 100.00
sdh               0.00    19.00    0.00 3064.00     0.00 49360.00    32.22   143.08   47.36    0.00   47.36   0.33 100.00
sdi               0.00    82.00    0.00 13284.00     0.00 213840.00    32.20   140.46   10.58    0.00   10.58   0.08 100.00
sdj               0.00    72.00    0.00 13285.00     0.00 213760.00    32.18   141.08   10.61    0.00   10.61   0.08 100.10
sdk               0.00    96.00    0.00 6590.00     0.00 106928.00    32.45   142.44   21.54    0.00   21.54   0.15 100.00
sdl               0.00   151.00    0.00 4504.00     0.00 74512.00    33.09   142.12   31.63    0.00   31.63   0.22 100.00
sdm               0.00   117.00    0.00 4699.00     0.00 77040.00    32.79   143.80   30.66    0.00   30.66   0.21 100.00
sdn               0.00    59.00    0.00 13231.00     0.00 212624.00    32.14   140.74   10.63    0.00   10.63   0.08 100.00
sdo               0.00    37.00    0.00 3801.00     0.00 61408.00    32.31   143.00   37.57    0.00   37.57   0.26 100.00
sdp               0.00    19.00    0.00 3493.00     0.00 58208.00    33.33   141.53   40.01    0.00   40.01   0.29 100.00
sdq               0.00    27.00    0.00 3707.00     0.00 61776.00    33.33   143.05   38.49    0.00   38.49   0.27 100.00
sdr               0.00    12.00    0.00 3360.00     0.00 55968.00    33.31   142.31   42.36    0.00   42.36   0.30 100.00
sds               0.00    63.00    0.00 4205.00     0.00 70304.00    33.44   143.61   34.18    0.00   34.18   0.24 100.00
sdt               0.00    95.00    0.00 4495.00     0.00 75440.00    33.57   142.98   31.74    0.00   31.74   0.22 100.00
sdu               0.00    59.00    0.00 4264.00     0.00 71168.00    33.38   144.31   33.82    0.00   33.82   0.23 100.00
sdv               0.00    88.00    0.00 4259.00     0.00 71520.00    33.59   143.12   33.59    0.00   33.59   0.23 100.00
sdw               0.00    72.00    0.00 6416.00     0.00 105824.00    32.99   141.53   22.08    0.00   22.08   0.16 100.00
sdx               0.00    76.00    0.00 4233.00     0.00 70960.00    33.53   142.56   33.68    0.00   33.68   0.24 100.00
sdy               0.00    63.00    0.00 12926.00     0.00 209808.00    32.46   141.13   10.93    0.00   10.93   0.08 100.00
sdz               0.00    69.00    0.00 4106.00     0.00 68816.00    33.52   142.39   34.69    0.00   34.69   0.24 100.00
sdaa              0.00   123.00    0.00 4279.00     0.00 72448.00    33.86   144.62   33.69    0.00   33.69   0.23 100.10
sdab              0.00    13.00    0.00 2923.00     0.00 48976.00    33.51   142.80   48.10    0.00   48.10   0.34 100.10
sdac              0.00    67.00    0.00 4108.00     0.00 66800.00    32.52   143.05   34.85    0.00   34.85   0.24 100.10
sdad              0.00     8.00    0.00 2377.00     0.00 38176.00    32.12   142.86   59.80    0.00   59.80   0.42 100.00
sdae              0.00   205.00    0.00 4523.00     0.00 75600.00    33.43   142.49   31.43    0.00   31.43   0.22 100.00
sdaf              0.00    55.00    0.00 13199.00     0.00 212080.00    32.14   141.09   10.71    0.00   10.71   0.08 100.00
sdag              0.00    93.00    0.00 6578.00     0.00 106816.00    32.48   142.04   21.63    0.00   21.63   0.15 100.00

02/07/2019 07:45:31 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           1.03    0.00    5.42   20.33    0.00   73.22

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb               0.00    13.00    0.00 3264.00     0.00 54448.00    33.36   142.16   42.94    0.00   42.94   0.31 100.00
sdc               0.00   104.00    0.00 6526.00     0.00 108144.00    33.14   142.52   21.89    0.00   21.89   0.15 100.00
sdd               0.00    63.00    0.00 4177.00     0.00 69824.00    33.43   143.12   34.16    0.00   34.16   0.24 100.00
sde               0.00    94.00    0.00 3633.00     0.00 61552.00    33.88   142.68   39.18    0.00   39.18   0.28 100.00
sdf               0.00   130.00    0.00 4176.00     0.00 70896.00    33.95   141.19   34.13    0.00   34.13   0.24 100.00
sdg               0.00   126.00    0.00 4283.00     0.00 72624.00    33.91   145.78   34.04    0.00   34.04   0.23 100.00
sdh               0.00    22.00    0.00 2924.00     0.00 49136.00    33.61   143.08   48.24    0.00   48.24   0.34 100.00
sdi               0.00   116.00    0.00 12971.00     0.00 211424.00    32.60   141.05   10.87    0.00   10.87   0.08 100.00
sdj               0.00    94.00    0.00 13119.00     0.00 213408.00    32.53   140.61   10.72    0.00   10.72   0.08  99.90
sdk               0.00    87.00    0.00 6493.00     0.00 107328.00    33.06   142.22   21.97    0.00   21.97   0.15  99.90
sdl               0.00   246.00    0.00 4317.00     0.00 74944.00    34.72   141.93   32.94    0.00   32.94   0.23  99.90
sdm               0.00   189.00    0.00 4548.00     0.00 77712.00    34.17   140.19   30.74    0.00   30.74   0.22  99.90
sdn               0.00    90.00    0.00 13133.00     0.00 213548.00    32.52   140.06   10.72    0.00   10.72   0.08  99.90
sdo               0.00    32.00    0.00 3659.00     0.00 61088.00    33.39   142.85   38.96    0.00   38.96   0.27  99.90
sdp               0.00    28.00    0.00 3635.00     0.00 58576.00    32.23   146.10   40.70    0.00   40.70   0.27  99.90
sdq               0.00    43.00    0.00 3835.00     0.00 62016.00    32.34   142.78   37.17    0.00   37.17   0.26 100.00
sdr               0.00    19.00    0.00 3461.00     0.00 55648.00    32.16   142.91   40.74    0.00   40.74   0.29 100.00
sds               0.00    79.00    0.00 4301.00     0.00 70064.00    32.58   142.86   33.17    0.00   33.17   0.23 100.00
sdt               0.00    88.00    0.00 4602.00     0.00 75056.00    32.62   141.88   31.21    0.00   31.21   0.22 100.00
sdu               0.00   103.00    0.00 4347.00     0.00 71164.00    32.74   141.16   32.88    0.00   32.88   0.23 100.00
sdv               0.00   104.00    0.00 4379.00     0.00 71744.00    32.77   142.24   32.95    0.00   32.95   0.23 100.00
sdw               0.00    89.00    0.00 6524.00     0.00 105728.00    32.41   140.83   21.49    0.00   21.49   0.15 100.00
sdx               0.00   115.00    0.00 4336.00     0.00 71168.00    32.83   141.95   32.71    0.00   32.71   0.23 100.00
sdy               0.00    88.00    0.00 12851.00     0.00 207024.00    32.22   140.17   10.91    0.00   10.91   0.08 100.00
